class_index,class_name,threshold,selected,precision,recall,f1,macro_f1,support
0,attack,0.3,False,0.48261758691206547,0.7173252279635258,0.5770171149144254,0.7895703649257337,329
0,attack,0.35,False,0.48459958932238195,0.7173252279635258,0.5784313725490196,0.7898214805865373,329
0,attack,0.4,False,0.4865424430641822,0.7142857142857143,0.5788177339901478,0.78991554229356,329
0,attack,0.45,False,0.49159663865546216,0.7112462006079028,0.5813664596273291,0.7906699520996837,329
0,attack,0.5,False,0.5089285714285714,0.6930091185410334,0.5868725868725868,0.7923149672564078,329
0,attack,0.55,False,0.5204819277108433,0.6565349544072948,0.5806451612903225,0.7907928757753959,329
0,attack,0.6000000000000001,False,0.5511811023622047,0.6382978723404256,0.5915492957746479,0.7934140343732083,329
0,attack,0.65,False,0.5798319327731093,0.6291793313069909,0.6034985422740524,0.7964143971517529,329
0,attack,0.7,True,0.6132930513595166,0.6170212765957447,0.6151515151515151,0.7985660481371485,329
0,attack,0.75,False,0.6290322580645161,0.5927051671732523,0.6103286384976525,0.7967958037394048,329
0,attack,0.8,False,0.6505190311418685,0.5714285714285714,0.6084142394822006,0.7955975643661098,329
0,attack,0.8500000000000001,False,0.69140625,0.5379939209726444,0.6051282051282052,0.7938919244434268,329
0,attack,0.9000000000000001,False,0.7592592592592593,0.49848024316109424,0.6018348623853211,0.7918021681291134,329
0,attack,0.95,False,0.8125,0.3951367781155015,0.5316973415132925,0.7724123152902213,329
1,investigation,0.3,True,0.8391031390134529,0.9156390683108241,0.8757019842755522,0.7985660481371485,5109
1,investigation,0.35,False,0.8455014749262537,0.897631630456058,0.8707870502231084,0.7955376486131421,5109
1,investigation,0.4,False,0.8553687428353076,0.8762967312585633,0.8657062747752103,0.7931830480632064,5109
1,investigation,0.45,False,0.8626711649136733,0.8508514386376982,0.8567205360662199,0.7878884519615678,5109
1,investigation,0.5,False,0.8715880893300249,0.825014679976512,0.8476621417797889,0.7835948360733422,5109
1,investigation,0.55,False,0.8818437567626055,0.7976120571540419,0.8376156217882836,0.7789364788093264,5109
1,investigation,0.6000000000000001,False,0.8904481665912177,0.7700137013114112,0.8258633357825128,0.7724432350755717,5109
1,investigation,0.65,False,0.8957232099951946,0.729692699158348,0.8042282385934635,0.7617232613664545,5109
1,investigation,0.7,False,0.9058577405857741,0.6780191818359758,0.7755513265420352,0.7488770093318504,5109
1,investigation,0.75,False,0.9149365628604383,0.6210608729692699,0.7398857409350589,0.7334444845542717,5109
1,investigation,0.8,False,0.9212121212121213,0.5355255431591309,0.6773115484589677,0.7090709892149922,5109
1,investigation,0.8500000000000001,False,0.931095406360424,0.41260520649833626,0.5718160857181608,0.6721411356387369,5109
1,investigation,0.9000000000000001,False,0.946515397082658,0.22861616754746525,0.36827999369383574,0.6073417054792654,5109
1,investigation,0.95,False,0.9787234042553191,0.0180074378547661,0.03536421295406496,0.5105933156125759,5109
2,mount,0.3,True,0.9388111888111889,0.7574047954866009,0.8384074941451991,0.7985660481371485,1418
2,mount,0.35,False,0.9394736842105263,0.7552891396332864,0.8373729476153245,0.7981691437299074,1418
2,mount,0.4,False,0.9457777777777778,0.7503526093088858,0.8368069209594966,0.797659940456805,1418
2,mount,0.45,False,0.9475587703435805,0.7390691114245416,0.8304278922345483,0.7955840325888873,1418
2,mount,0.5,False,0.9529085872576177,0.7277856135401974,0.8252698920431828,0.7938975602094634,1418
2,mount,0.55,False,0.9584513692162417,0.7157968970380818,0.8195397658457811,0.7918691230286081,1418
2,mount,0.6000000000000001,False,0.9602713178294574,0.6988716502115656,0.8089795918367347,0.7883155442088348,1418
2,mount,0.65,False,0.9604743083003953,0.685472496473907,0.8,0.7854512769598724,1418
2,mount,0.7,False,0.9663951120162932,0.6692524682651622,0.7908333333333333,0.7821587090257083,1418
2,mount,0.75,False,0.9696652719665272,0.653737658674189,0.780960404380792,0.7789086371801565,1418
2,mount,0.8,False,0.9739696312364425,0.6332863187588152,0.7675213675213675,0.7744344975009553,1418
2,mount,0.8500000000000001,False,0.9771689497716894,0.6036671368124118,0.7462946817785526,0.7676387253693331,1418
2,mount,0.9000000000000001,False,0.980884109916368,0.578984485190409,0.728159645232816,0.7618589091168352,1418
2,mount,0.95,False,0.9878213802435724,0.5148095909732017,0.6768660176170607,0.7459691334861849,1418
