class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.75,0.48314606741573035,0.6534954407294833,0.5555555555555555,0.6084142394822006,0.5714285714285714,0.5893416927899686
1,investigation,5109,0.3,0.8586956521739131,0.8659228811900568,0.8622941233797876,0.8364225301421631,0.909767077706009,0.8715544721545097
2,mount,1418,0.3,0.9297800338409475,0.7750352609308886,0.8453846153846154,0.9257095158597662,0.7820874471086037,0.8478593272171253
3,other,3223,0.0,0.8524242424242424,0.8727893267142414,0.8624865859267209,0.8839137645107794,0.826869376357431,0.8544405258095543
