class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.55,0.5452054794520548,0.6048632218844985,0.5734870317002881,0.6105610561056105,0.5623100303951368,0.5854430379746836
1,investigation,5109,0.3,0.8052126200274349,0.8042669798394989,0.8047395221308264,0.7900770195235537,0.8633783519279703,0.8251028806584363
2,mount,1418,0.3,0.9061895551257253,0.6607898448519041,0.764274061990212,0.9019047619047619,0.6678420310296191,0.7674230145867098
3,other,3223,0.0,0.7531450936538999,0.8358672044678871,0.7923529411764706,0.8167356029271396,0.7964629227427862,0.8064718818724473
