class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.45,0.7636363636363637,0.6382978723404256,0.695364238410596,0.7840909090909091,0.6291793313069909,0.6981450252951096
1,investigation,5109,0.3,0.8545323395046887,0.6956351536504208,0.7669400086318515,0.8392276422764228,0.808181640242709,0.8234121048958022
2,mount,1418,0.35,0.8737075332348597,0.8342736248236954,0.8535353535353536,0.8722466960352423,0.8377997179125529,0.8546762589928057
3,other,3223,0.0,0.6653460731764158,0.8858206639776606,0.7599148256587704,0.7645060854797623,0.8380390940117902,0.7995855535820012
