class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.8,0.60381861575179,0.7689969604863222,0.6764705882352942,0.7287066246056783,0.7021276595744681,0.7151702786377709
1,investigation,5109,0.45,0.8646027601641179,0.907418281464083,0.8854932671187087,0.8637204142011834,0.9142689371697005,0.8882761243700675
2,mount,1418,0.3,0.9184,0.8095909732016925,0.8605697151424287,0.9139020537124802,0.8159379407616361,0.8621460506706409
3,other,3223,0.0,0.9005905511811023,0.8516909711448961,0.8754584595758252,0.8837435233160622,0.8467266521874031,0.864839169703692
