epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.8424039706237451,0.6457823062604096,0.9120683627617028,0.5975791249131859,0.5239789266829384,189.3956425189972,5e-05,5e-05,50.8,6.61,nan,nan,nan,nan,0.1569767441860465,0.8206686930091185,0.2635431918008785,0.7997325309261116,0.4681933842239186,0.5906172839506173,0.9705340699815838,0.3716502115655853,0.5374808771035186,0.5873575129533679,0.879304995345951,0.7042743538767395
2,0.6107553341674113,0.7662388556872735,0.7204251133999418,0.6996725865661276,0.6402349787795903,200.66462802886963,5e-05,5e-05,50.6,6.63,nan,nan,nan,nan,0.7964601769911505,0.2735562310030395,0.4072398190045249,0.7967995935991872,0.6140144842434919,0.6935662171125359,0.93521421107628,0.6311706629055007,0.7536842105263158,0.5776813880126183,0.9090909090909091,0.7064496684749848
3,0.5699836892487488,0.7813755265993926,0.6837688589350335,0.7508681416807222,0.6322780002020374,201.38649010658264,5e-05,5e-05,50.7,6.59,nan,nan,nan,nan,0.2987179487179487,0.7082066869300911,0.42019837691614065,0.721871633061413,0.91798786455275,0.8082026537997588,0.9551401869158879,0.3603667136812412,0.5232974910394266,0.94133215703573,0.6621160409556314,0.7774134790528233
4,0.5309050224756465,0.7966101694915254,0.6068182714205856,0.774183946820121,0.7109600687420914,201.6098279953003,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.35222052067381315,0.6990881458966566,0.46843177189409374,0.8401947764497565,0.7430025445292621,0.788615352653994,0.8526821457165733,0.7510578279266573,0.798650168728909,0.7411861164252528,0.8414520632950667,0.7881429816913688
5,0.5082193532649159,0.8087586950132262,0.5997363399680969,0.7764659192380197,0.7253506060981976,201.4521245956421,5e-05,5e-05,50.7,6.62,nan,nan,nan,nan,0.5170603674540682,0.5987841945288754,0.5549295774647887,0.8254806676526516,0.7647289097670777,0.7939443202601097,0.9330708661417323,0.6685472496473907,0.7789646672144618,0.7024563180552038,0.8606887992553521,0.7735638594534301
6,0.49598282856463827,0.8147349857940629,0.5489203783069988,0.7740847306280385,0.7689386065591429,201.94248604774475,5e-05,5e-05,50.7,6.62,nan,nan,nan,nan,0.7636363636363637,0.6382978723404256,0.695364238410596,0.8545323395046887,0.6956351536504208,0.7669400086318515,0.8737075332348597,0.8342736248236954,0.8535353535353536,0.6653460731764158,0.8858206639776606,0.7599148256587704
7,0.47345388747261236,0.8217889683550504,0.5107012311824494,0.8018652644111519,0.7374461561285274,201.2380440235138,5e-05,5e-05,50.8,6.63,nan,nan,nan,nan,0.4117647058823529,0.7021276595744681,0.5191011235955055,0.8339350180505415,0.8138578978273635,0.8237741456166419,0.8965819456617002,0.7214386459802539,0.7995310668229777,0.7873783544677087,0.8284207260316475,0.8073782884789841
8,0.46700700391142347,0.825413931615558,0.4906443862968849,0.8230975295168171,0.7666455180739408,201.8827633857727,5e-05,5e-05,50.8,6.66,nan,nan,nan,nan,0.4836852207293666,0.7659574468085106,0.5929411764705883,0.810378883102891,0.8833431199843413,0.845289380033714,0.8903170522707797,0.732722143864598,0.8038684719535782,0.8830616583982991,0.7731926776295377,0.8244830438378826
9,0.447262171841282,0.8332027040266484,0.5802842989774598,0.7967060224228594,0.7486503376106892,201.37011337280273,5e-05,5e-05,50.8,6.63,nan,nan,nan,nan,0.8219895287958116,0.47720364741641336,0.6038461538461539,0.8075062874830722,0.8169896261499315,0.8122202763183499,0.9222748815165877,0.6861777150916785,0.7868985038414881,0.743995633187773,0.8457958423828731,0.7916364164367651
10,0.43075459357643014,0.8370236112471833,0.7699662522959804,0.7290405794225617,0.6301691579833898,201.4312846660614,5e-05,5e-05,50.8,6.64,nan,nan,nan,nan,0.1861604409063074,0.9240121580547113,0.30988786952089703,0.7902167428912309,0.7778430221178313,0.7839810613533241,0.9055555555555556,0.459802538787024,0.6099158091674461,0.896551724137931,0.7502327024511325,0.816891891891892
