class_index,class_name,threshold,selected,precision,recall,f1,macro_f1,support
0,attack,0.3,False,0.5739910313901345,0.7781155015197568,0.6606451612903226,0.8135967938468993,329
0,attack,0.35,False,0.5765765765765766,0.7781155015197568,0.6623544631306598,0.8139064705304819,329
0,attack,0.4,False,0.5831435079726651,0.7781155015197568,0.6666666666666666,0.815142043945698,329
0,attack,0.45,False,0.5953488372093023,0.7781155015197568,0.6745718050065875,0.8173679082757834,329
0,attack,0.5,False,0.6062052505966588,0.7720364741641338,0.679144385026738,0.8185456118274234,329
0,attack,0.55,False,0.6237623762376238,0.7659574468085106,0.6875852660300137,0.8207480188065579,329
0,attack,0.6000000000000001,False,0.6459948320413437,0.7598784194528876,0.6983240223463687,0.8236936388873943,329
0,attack,0.65,False,0.664,0.756838905775076,0.7073863636363636,0.8256231608374716,329
0,attack,0.7,False,0.6833333333333333,0.7477203647416414,0.7140783744557331,0.8267637269074082,329
0,attack,0.75,False,0.7011494252873564,0.7416413373860182,0.7208271787296897,0.8280268390094988,329
0,attack,0.8,True,0.7370030581039755,0.7325227963525835,0.7347560975609756,0.8307708612991859,329
0,attack,0.8500000000000001,False,0.752442996742671,0.7021276595744681,0.7264150943396226,0.8279871878590892,329
0,attack,0.9000000000000001,False,0.7907801418439716,0.6778115501519757,0.7299509001636663,0.8282444756620498,329
0,attack,0.95,False,0.8273092369477911,0.6261398176291794,0.7128027681660899,0.8229022538638863,329
1,investigation,0.3,False,0.8386252616887648,0.9408886279115287,0.8868185591735079,0.8306658093894066,5109
1,investigation,0.35,True,0.8447634237107922,0.9330593071051086,0.8867187500000001,0.8307708612991859,5109
1,investigation,0.4,False,0.8493889288281812,0.9250342532785281,0.885599175489553,0.8303968946704527,5109
1,investigation,0.45,False,0.8542465753424657,0.9154433352906636,0.8837868480725622,0.829441594997311,5109
1,investigation,0.5,False,0.8592936802973977,0.9048737522019965,0.8814948994184384,0.8284731824433684,5109
1,investigation,0.55,False,0.8680251380689392,0.8921511058915639,0.8799227799227799,0.8285799922279375,5109
1,investigation,0.6000000000000001,False,0.8763913298183948,0.8784497944803288,0.8774193548387097,0.8274542837276941,5109
1,investigation,0.65,False,0.8822703569995989,0.8610295556860442,0.8715205547300644,0.8240049275784895,5109
1,investigation,0.7,False,0.8897670549084858,0.8373458602466236,0.8627609155994757,0.8181624609401726,5109
1,investigation,0.75,False,0.8993464052287582,0.8079859072225485,0.8512217754407672,0.8114827043027689,5109
1,investigation,0.8,False,0.9076286764705882,0.7731454296339793,0.8350068703096925,0.8033178876695103,5109
1,investigation,0.8500000000000001,False,0.9153215793394587,0.721471912311607,0.8069176882661997,0.7904985600888705,5109
1,investigation,0.9000000000000001,False,0.9301075268817204,0.643374437267567,0.7606155270160824,0.7704757336880611,5109
1,investigation,0.95,False,0.9548611111111112,0.4844392248972402,0.6427736657576938,0.7264515207799788,5109
2,mount,0.3,True,0.9388839681133747,0.7475317348377997,0.8323517864153906,0.8307708612991859,1418
2,mount,0.35,False,0.9420677361853832,0.7454160789844851,0.8322834645669291,0.8305088211881759,1418
2,mount,0.4,False,0.9451438848920863,0.7411847672778561,0.8308300395256916,0.8298911102589198,1418
2,mount,0.45,False,0.9481346678798908,0.7348377997179125,0.8279698053237982,0.8290371458269031,1418
2,mount,0.5,False,0.9518963922294172,0.7256699576868829,0.823529411764706,0.8276712615456643,1418
2,mount,0.55,False,0.9541108986615678,0.7038081805359662,0.810064935064935,0.8235596583083624,1418
2,mount,0.6000000000000001,False,0.95703125,0.691114245416079,0.8026208026208027,0.8211439698052561,1418
2,mount,0.65,False,0.958958958958959,0.6755994358251057,0.7927182457592057,0.8178106474509418,1418
2,mount,0.7,False,0.9648397104446742,0.657968970380818,0.7823899371069182,0.8143782139444672,1418
2,mount,0.75,False,0.9661375661375662,0.6438645980253879,0.7727465086754126,0.8112249589905345,1418
2,mount,0.8,False,0.9703296703296703,0.6227080394922426,0.7585910652920962,0.8065155776041879,1418
2,mount,0.8500000000000001,False,0.9735023041474654,0.5959097320169252,0.7392825896762905,0.8003006991846179,1418
2,mount,0.9000000000000001,False,0.9800995024875622,0.5557122708039492,0.7092709270927092,0.7907949066338638,1418
2,mount,0.95,False,0.9838472834067548,0.47249647390691113,0.6383992377322534,0.7692669291335325,1418
