class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.8,0.5756207674943566,0.7750759878419453,0.660621761658031,0.7370030581039755,0.7325227963525835,0.7347560975609756
1,investigation,5109,0.35,0.855173681308583,0.9107457428068115,0.882085308056872,0.8447634237107922,0.9330593071051086,0.8867187500000001
2,mount,1418,0.3,0.9417562724014337,0.7411847672778561,0.829518547750592,0.9388839681133747,0.7475317348377997,0.8323517864153906
3,other,3223,0.0,0.8999675219227021,0.8597579894508223,0.8794033640114249,0.9046979865771813,0.8364877443375737,0.8692568112203772
