run,window,movie_id,collar_frames,collar_seconds,heldout_median_bout_frames,gt_bouts_total,pred_bouts_total,present_classes,macro_precision,macro_recall,macro_f1,per_class_json
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,11,0.366667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.40601729351729354,0.31194279102228895,0.34658347742620793,"{""charge"": {""f1"": 0.27118644067796616, ""fn"": 29, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.21621621621621623, ""tp"": 8}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.08454810495626822, ""fn"": 449, ""fp"": 179, ""precision"": 0.13942307692307693, ""recall"": 0.060669456066945605, ""tp"": 29}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.45086705202312133, ""fn"": 60, ""fp"": 35, ""precision"": 0.527027027027027, ""recall"": 0.3939393939393939, ""tp"": 39}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,12,0.4,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.4290068040068039,0.32484565204230476,0.36305825135514996,"{""charge"": {""f1"": 0.33898305084745767, ""fn"": 27, ""fp"": 12, ""precision"": 0.45454545454545453, ""recall"": 0.2702702702702703, ""tp"": 10}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.0991253644314869, ""fn"": 444, ""fp"": 174, ""precision"": 0.16346153846153846, ""recall"": 0.07112970711297072, ""tp"": 34}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.45086705202312133, ""fn"": 60, ""fp"": 35, ""precision"": 0.527027027027027, ""recall"": 0.3939393939393939, ""tp"": 39}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,13,0.433333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.44753118503118505,0.3352001297607992,0.3762316837534841,"{""charge"": {""f1"": 0.3728813559322034, ""fn"": 26, ""fp"": 11, ""precision"": 0.5, ""recall"": 0.2972972972972973, ""tp"": 11}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.119533527696793, ""fn"": 437, ""fp"": 167, ""precision"": 0.1971153846153846, ""recall"": 0.08577405857740586, ""tp"": 41}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.46242774566473993, ""fn"": 59, ""fp"": 34, ""precision"": 0.5405405405405406, ""recall"": 0.40404040404040403, ""tp"": 40}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,14,0.466667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.4633528633528634,0.34353440545909164,0.38709297742349447,"{""charge"": {""f1"": 0.4067796610169491, ""fn"": 25, ""fp"": 10, ""precision"": 0.5454545454545454, ""recall"": 0.32432432432432434, ""tp"": 12}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.13994169096209913, ""fn"": 430, ""fp"": 160, ""precision"": 0.23076923076923078, ""recall"": 0.100418410041841, ""tp"": 48}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.46242774566473993, ""fn"": 59, ""fp"": 34, ""precision"": 0.5405405405405406, ""recall"": 0.40404040404040403, ""tp"": 40}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,15,0.5,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.47899262899262907,0.35263365305206307,0.3985171386848023,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.15160349854227406, ""fn"": 426, ""fp"": 156, ""precision"": 0.25, ""recall"": 0.1087866108786611, ""tp"": 52}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.47398843930635837, ""fn"": 58, ""fp"": 33, ""precision"": 0.5540540540540541, ""recall"": 0.41414141414141414, ""tp"": 41}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,16,0.533333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.48824418824418825,0.3583476972598311,0.40547377765748466,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.16326530612244897, ""fn"": 422, ""fp"": 152, ""precision"": 0.2692307692307692, ""recall"": 0.11715481171548117, ""tp"": 56}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.49710982658959535, ""fn"": 56, ""fp"": 31, ""precision"": 0.581081081081081, ""recall"": 0.43434343434343436, ""tp"": 43}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,17,0.566667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.49286996786996784,0.3612047193637152,0.4089520971438258,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.16909620991253643, ""fn"": 420, ""fp"": 150, ""precision"": 0.27884615384615385, ""recall"": 0.12133891213389121, ""tp"": 58}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5086705202312138, ""fn"": 55, ""fp"": 30, ""precision"": 0.5945945945945946, ""recall"": 0.4444444444444444, ""tp"": 44}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,18,0.6,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.4982753732753733,0.36524512340411924,0.41357637460047325,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.16909620991253643, ""fn"": 420, ""fp"": 150, ""precision"": 0.27884615384615385, ""recall"": 0.12133891213389121, ""tp"": 58}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5317919075144508, ""fn"": 53, ""fp"": 28, ""precision"": 0.6216216216216216, ""recall"": 0.46464646464646464, ""tp"": 46}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,19,0.633333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5021215271215271,0.36691876357148323,0.41590873611650825,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.18075801749271136, ""fn"": 416, ""fp"": 146, ""precision"": 0.2980769230769231, ""recall"": 0.1297071129707113, ""tp"": 62}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5317919075144508, ""fn"": 53, ""fp"": 28, ""precision"": 0.6216216216216216, ""recall"": 0.46464646464646464, ""tp"": 46}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,20,0.666667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.504044604044604,0.36775558365516525,0.41707491687452575,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.1865889212827988, ""fn"": 414, ""fp"": 144, ""precision"": 0.3076923076923077, ""recall"": 0.13389121338912133, ""tp"": 64}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5317919075144508, ""fn"": 53, ""fp"": 28, ""precision"": 0.6216216216216216, ""recall"": 0.46464646464646464, ""tp"": 46}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,21,0.7,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5086703836703836,0.37061260575904925,0.42055323636086694,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.1924198250728863, ""fn"": 412, ""fp"": 142, ""precision"": 0.3173076923076923, ""recall"": 0.13807531380753138, ""tp"": 66}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5433526011560694, ""fn"": 52, ""fp"": 27, ""precision"": 0.6351351351351351, ""recall"": 0.47474747474747475, ""tp"": 47}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,22,0.733333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5142577017577017,0.3738880379047743,0.42461464622621686,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.2011661807580175, ""fn"": 409, ""fp"": 139, ""precision"": 0.3317307692307692, ""recall"": 0.14435146443514643, ""tp"": 69}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,23,0.766667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5190653940653941,0.3759800881139793,0.4275300981212606,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.21574344023323616, ""fn"": 404, ""fp"": 134, ""precision"": 0.3557692307692308, ""recall"": 0.15481171548117154, ""tp"": 74}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,24,0.8,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5257961632961633,0.37890895840686634,0.43161173077432186,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.23615160349854225, ""fn"": 397, ""fp"": 127, ""precision"": 0.3894230769230769, ""recall"": 0.1694560669456067, ""tp"": 81}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,25,0.833333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.531565394065394,0.3814194186579124,0.4351102730483743,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.2536443148688047, ""fn"": 391, ""fp"": 121, ""precision"": 0.4182692307692308, ""recall"": 0.18200836820083682, ""tp"": 87}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,26,0.866667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5354115479115479,0.3830930588252764,0.43744263456440924,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.2653061224489796, ""fn"": 387, ""fp"": 117, ""precision"": 0.4375, ""recall"": 0.1903765690376569, ""tp"": 91}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,27,0.9,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5402192402192403,0.38518510903448144,0.440358086459453,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.27988338192419826, ""fn"": 382, ""fp"": 112, ""precision"": 0.46153846153846156, ""recall"": 0.200836820083682, ""tp"": 96}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,28,0.933333,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5431038556038555,0.3864403391600044,0.4421073575964793,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.2886297376093295, ""fn"": 379, ""fp"": 109, ""precision"": 0.47596153846153844, ""recall"": 0.20711297071129708, ""tp"": 99}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,29,0.966667,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5469500094500095,0.38811397932736846,0.4444397191125143,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.3002915451895044, ""fn"": 375, ""fp"": 105, ""precision"": 0.4951923076923077, ""recall"": 0.21548117154811716, ""tp"": 103}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5549132947976879, ""fn"": 51, ""fp"": 26, ""precision"": 0.6486486486486487, ""recall"": 0.48484848484848486, ""tp"": 48}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,8,30,1.0,4.0,626,316,lunge;wing_threat;charge;hold;tussle,0.5506142506142506,0.39055259138941145,0.44733494821984665,"{""charge"": {""f1"": 0.4406779661016949, ""fn"": 24, ""fp"": 9, ""precision"": 0.5909090909090909, ""recall"": 0.35135135135135137, ""tp"": 13}, ""hold"": {""f1"": 0.5263157894736842, ""fn"": 4, ""fp"": 5, ""precision"": 0.5, ""recall"": 0.5555555555555556, ""tp"": 5}, ""lunge"": {""f1"": 0.3032069970845481, ""fn"": 374, ""fp"": 104, ""precision"": 0.5, ""recall"": 0.2175732217573222, ""tp"": 104}, ""tussle"": {""f1"": 0.4, ""fn"": 2, ""fp"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""tp"": 1}, ""wing_threat"": {""f1"": 0.5664739884393064, ""fn"": 50, ""fp"": 25, ""precision"": 0.6621621621621622, ""recall"": 0.494949494949495, ""tp"": 49}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,0,0.0,4.0,64,39,lunge;hold;tussle,0.0,0.0,0.0,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.0, ""fn"": 6, ""fp"": 3, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""lunge"": {""f1"": 0.0, ""fn"": 57, ""fp"": 35, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,1,0.033333,4.0,64,39,lunge;hold;tussle,0.0,0.0,0.0,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.0, ""fn"": 6, ""fp"": 3, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""lunge"": {""f1"": 0.0, ""fn"": 57, ""fp"": 35, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,2,0.066667,4.0,64,39,lunge;hold;tussle,0.0,0.0,0.0,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.0, ""fn"": 6, ""fp"": 3, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""lunge"": {""f1"": 0.0, ""fn"": 57, ""fp"": 35, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,3,0.1,4.0,64,39,lunge;hold;tussle,0.009523809523809523,0.005847953216374269,0.007246376811594204,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.0, ""fn"": 6, ""fp"": 3, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""lunge"": {""f1"": 0.02173913043478261, ""fn"": 56, ""fp"": 34, ""precision"": 0.02857142857142857, ""recall"": 0.017543859649122806, ""tp"": 1}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,4,0.133333,4.0,64,39,lunge;hold;tussle,0.12063492063492064,0.06140350877192982,0.08132045088566828,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.2222222222222222, ""fn"": 5, ""fp"": 2, ""precision"": 0.3333333333333333, ""recall"": 0.16666666666666666, ""tp"": 1}, ""lunge"": {""f1"": 0.02173913043478261, ""fn"": 56, ""fp"": 34, ""precision"": 0.02857142857142857, ""recall"": 0.017543859649122806, ""tp"": 1}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,5,0.166667,4.0,64,39,lunge;hold;tussle,0.13015873015873017,0.06725146198830409,0.08856682769726248,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.2222222222222222, ""fn"": 5, ""fp"": 2, ""precision"": 0.3333333333333333, ""recall"": 0.16666666666666666, ""tp"": 1}, ""lunge"": {""f1"": 0.04347826086956522, ""fn"": 55, ""fp"": 33, ""precision"": 0.05714285714285714, ""recall"": 0.03508771929824561, ""tp"": 2}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,6,0.2,4.0,64,39,lunge;hold;tussle,0.13015873015873017,0.06725146198830409,0.08856682769726248,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.2222222222222222, ""fn"": 5, ""fp"": 2, ""precision"": 0.3333333333333333, ""recall"": 0.16666666666666666, ""tp"": 1}, ""lunge"": {""f1"": 0.04347826086956522, ""fn"": 55, ""fp"": 33, ""precision"": 0.05714285714285714, ""recall"": 0.03508771929824561, ""tp"": 2}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,7,0.233333,4.0,64,39,lunge;hold;tussle,0.13968253968253966,0.07309941520467836,0.09581320450885668,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.2222222222222222, ""fn"": 5, ""fp"": 2, ""precision"": 0.3333333333333333, ""recall"": 0.16666666666666666, ""tp"": 1}, ""lunge"": {""f1"": 0.06521739130434782, ""fn"": 54, ""fp"": 32, ""precision"": 0.08571428571428572, ""recall"": 0.05263157894736842, ""tp"": 3}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,9,8,0.266667,4.0,64,39,lunge;hold;tussle,0.26031746031746034,0.13450292397660818,0.17713365539452497,"{""charge"": {""f1"": 0.0, ""fn"": 0, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.4444444444444444, ""fn"": 4, ""fp"": 1, ""precision"": 0.6666666666666666, ""recall"": 0.3333333333333333, ""tp"": 2}, ""lunge"": {""f1"": 0.08695652173913045, ""fn"": 53, ""fp"": 31, ""precision"": 0.11428571428571428, ""recall"": 0.07017543859649122, ""tp"": 4}, ""tussle"": {""f1"": 0.0, ""fn"": 1, ""fp"": 0, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""wing_threat"": {""f1"": 0.0, ""fn"": 0, ""fp"": 1, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
