epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.764708766521051,0.7033898305084746,0.44445621809138663,0.843337632701657,0.7639278995118967,142.781968832016,5e-05,5e-05,50.8,6.43,nan,nan,nan,nan,0.49709302325581395,0.5197568389057751,0.5081723625557207,0.8379836309523809,0.8817772558230573,0.8593228421554601,0.8296819787985866,0.8279266572637518,0.828803388633957,0.9001358695652174,0.8222153273347813,0.8594130047024485
2,0.5517824872113695,0.808513765063192,0.580450144362828,0.8005754539140788,0.7272329627978862,151.87885642051697,5e-05,5e-05,50.6,6.43,nan,nan,nan,nan,0.5863453815261044,0.44376899696048633,0.5051903114186851,0.8241512502541167,0.7935016637306713,0.8085360989230156,0.9116234390009607,0.6692524682651622,0.7718584790565269,0.7545219638242894,0.905988209742476,0.8233469617933173
3,0.5205693321308372,0.8151268737141177,0.4764010325488117,0.8419486060125012,0.7725816351430744,152.10705304145813,5e-05,5e-05,50.9,6.58,nan,nan,nan,nan,0.5652173913043478,0.513677811550152,0.5382165605095541,0.8573692551505546,0.8471325112546486,0.8522201437432312,0.8942006269592476,0.8046544428772919,0.8470675575352634,0.8240740740740741,0.8836487744337573,0.8528222787842491
4,0.5040519559247927,0.8198295287547761,0.4521877009218322,0.8357972021033833,0.7581108906207437,152.2156059741974,5e-05,5e-05,50.8,6.57,nan,nan,nan,nan,0.366723259762309,0.6565349544072948,0.47058823529411764,0.8668844426296447,0.8310824036014876,0.8486059758169281,0.8552164655784245,0.8497884344146686,0.8524938096922532,0.8661639962299718,0.8554142103630158,0.8607555416796753
5,0.48962725758797787,0.8247771137454688,0.47235001039262564,0.8377815259450342,0.7644570361050328,152.5212254524231,5e-05,5e-05,50.8,6.38,nan,nan,nan,nan,0.45474613686534215,0.6261398176291794,0.5268542199488492,0.8475951323160131,0.8588764924642788,0.8531985222632704,0.9318385650224216,0.732722143864598,0.8203711014607186,0.8431313737252549,0.8721687868445548,0.857404300747293
6,0.47163275041001435,0.8304105025962575,0.5125879966879323,0.8169461256076992,0.7573933187983138,152.07630228996277,5e-05,5e-05,50.8,6.39,nan,nan,nan,nan,0.47674418604651164,0.6231003039513677,0.5401844532279315,0.8662048062351159,0.7831278136621648,0.8225740131578948,0.9072079536039768,0.7722143864598026,0.8342857142857143,0.7671985351817944,0.910021718895439,0.8325290945217144
7,0.4706117255221994,0.834721269716861,0.5258353550430565,0.8217085028276615,0.7504291997845668,152.14954113960266,5e-05,5e-05,50.8,6.38,nan,nan,nan,nan,0.4624413145539906,0.5987841945288754,0.5218543046357617,0.8533849918433931,0.819142689371697,0.8359133126934983,0.9387370405278039,0.7023977433004231,0.8035498184751916,0.7874186550976139,0.9010238907849829,0.8403993633338157
8,0.4437070343333959,0.8389830508474576,0.6185934092757099,0.7717035420180574,0.7271963098342459,152.61206769943237,2.5e-05,2.5e-05,50.8,6.38,nan,nan,nan,nan,0.47685185185185186,0.6261398176291794,0.5413929040735874,0.8535353535353535,0.6946564885496184,0.7659436710909681,0.9407407407407408,0.7165021156558533,0.8134507606084868,0.6820140621456112,0.9329816940738442,0.7879979035639412
9,0.4477762474698893,0.8391300088174782,0.4647337732424531,0.8380791745212819,0.7709615139459629,152.08839988708496,2.5e-05,2.5e-05,50.8,6.39,nan,nan,nan,nan,0.4581589958158996,0.6656534954407295,0.5427509293680296,0.8571713147410358,0.8422391857506362,0.8496396485339125,0.9090909090909091,0.768688293370945,0.8330149025601834,0.8382613837965701,0.8796152652807943,0.8584405753217261
10,0.4240159593686041,0.8477025570686784,0.45418115504647766,0.8483976584978669,0.7814302200616698,152.58980774879456,2.5e-05,2.5e-05,50.9,6.4,nan,nan,nan,nan,0.48314606741573035,0.6534954407294833,0.5555555555555555,0.8586956521739131,0.8659228811900568,0.8622941233797876,0.9297800338409475,0.7750352609308886,0.8453846153846154,0.8524242424242424,0.8727893267142414,0.8624865859267209
