stream,head,capacity,class,threshold,n_seeds,bout_precision_mean,bout_precision_sd,bout_recall_mean,bout_recall_sd,bout_f1_mean,bout_f1_sd,tp_mean,fp_mean,fn_mean,matched_bouts_mean,median_tiou_mean,median_tiou_sd,median_abs_start_offset_frames_mean,median_abs_start_offset_frames_sd,median_abs_end_offset_frames_mean,median_abs_end_offset_frames_sd,median_abs_mean_boundary_offset_frames_mean,median_abs_mean_boundary_offset_frames_sd,median_duration_error_frames_mean,median_duration_error_frames_sd,median_abs_duration_error_frames_mean,median_abs_duration_error_frames_sd,median_pred_duration_frames_mean,median_pred_duration_frames_sd,median_gt_duration_frames_mean,median_gt_duration_frames_sd
full,attention,256,attack,0.25,3,0.7560098102124811,0.03495574198895265,0.5711610486891385,0.024218196922055325,0.6506932541072885,0.028347907664190646,203.33333333333334,65.66666666666667,152.66666666666666,203.33333333333334,0.5661300505050505,0.0031526174803405875,14.0,1.0,11.666666666666666,1.5275252316519468,15.416666666666666,0.5204164998665332,19.666666666666668,2.309401076758503,25.833333333333332,1.7559422921421235,79.0,0.0,58.166666666666664,1.2583057392117925
full,attention,256,investigation,0.25,3,0.7392655367231639,0.023914727698640476,0.4553510565780505,0.003123773479860848,0.563445969067908,0.00573747948442952,668.0,236.33333333333334,799.0,668.0,0.655424031986532,0.018750214776315336,7.666666666666667,0.5773502691896257,8.666666666666666,0.5773502691896258,9.666666666666666,0.7637626158259736,9.0,1.7320508075688772,14.666666666666666,1.1547005383792517,57.666666666666664,9.237604307034013,45.666666666666664,2.309401076758502
full,attention,256,mount,0.25,3,0.8419572755802359,0.022312717924813607,0.8060897435897436,0.02817050613981878,0.8231552579215968,0.008524922295882337,167.66666666666666,31.666666666666668,40.333333333333336,167.66666666666666,0.8283160552897395,0.007113296121825207,7.0,1.0,9.333333333333334,0.5773502691896258,9.0,0.5,1.0,6.082762530298219,13.166666666666666,1.040832999733066,95.0,0.0,98.16666666666667,3.4034296427770236
full,lstm,256,attack,0.25,3,0.7393199457618861,0.07218208888481291,0.5833333333333334,0.023890170078975804,0.6512983348323808,0.036871762369913026,207.66666666666666,74.66666666666667,148.33333333333334,207.66666666666666,0.5833270178097765,0.01895505742570941,11.0,1.0,9.166666666666666,1.2583057392117918,13.75,1.3919410907075054,15.0,3.278719262151,22.5,1.8027756377319946,68.33333333333333,9.237604307034012,56.666666666666664,1.1547005383792526
full,lstm,256,investigation,0.25,3,0.7277790020248682,0.016271007686995388,0.44876164508066346,0.01575709015913276,0.5549038713755509,0.007788523812459266,658.3333333333334,247.0,808.6666666666666,658.3333333333334,0.6516055518119197,0.00785122574235536,7.666666666666667,0.5773502691896257,8.333333333333334,0.5773502691896258,9.666666666666666,0.28867513459481275,7.666666666666667,1.1547005383792515,14.333333333333334,0.5773502691896255,63.0,0.0,48.0,4.0
full,lstm,256,mount,0.25,3,0.8096942889395718,0.03159036657485865,0.7996794871794872,0.007343871306019033,0.804372311333262,0.012869737259989198,166.33333333333334,39.333333333333336,41.666666666666664,166.33333333333334,0.8286192298448967,0.013436926963032478,6.833333333333333,0.2886751345948129,9.666666666666666,0.5773502691896258,9.25,0.9013878188659973,0.3333333333333333,3.214550253664318,12.0,0.0,95.0,0.0,99.0,0.8660254037844386
