stream,head,capacity,class,threshold,n_seeds,matched_bouts_mean,median_tiou_mean,median_tiou_sd,median_abs_start_offset_frames_mean,median_abs_start_offset_frames_sd,median_abs_end_offset_frames_mean,median_abs_end_offset_frames_sd,median_abs_mean_boundary_offset_frames_mean,median_abs_mean_boundary_offset_frames_sd,median_duration_error_frames_mean,median_duration_error_frames_sd,median_abs_duration_error_frames_mean,median_abs_duration_error_frames_sd,median_pred_duration_frames_mean,median_pred_duration_frames_sd,median_gt_duration_frames_mean,median_gt_duration_frames_sd
full,lstm,256,investigation,0.1,3,726.6666666666666,0.6198107448107448,0.004852903875331071,8.0,0.0,9.0,0.0,10.5,0.0,9.0,1.7320508075688772,15.666666666666666,0.5773502691896258,63.0,0.0,43.0,3.605551275463989
full,lstm,256,investigation,0.25,3,658.3333333333334,0.6516055518119197,0.00785122574235536,7.666666666666667,0.5773502691896257,8.333333333333334,0.5773502691896258,9.666666666666666,0.28867513459481275,7.666666666666667,1.1547005383792515,14.333333333333334,0.5773502691896255,63.0,0.0,48.0,4.0
full,lstm,256,investigation,0.5,3,481.0,0.7475224785867164,0.007423076898322397,6.666666666666667,0.5773502691896257,7.0,0.0,7.833333333333333,0.2886751345948129,5.666666666666667,1.1547005383792515,11.666666666666666,0.5773502691896258,63.0,0.0,61.0,1.7320508075688772
full,lstm,256,mount,0.1,3,170.66666666666666,0.8241130657550625,0.008835587959841068,7.0,0.0,9.666666666666666,0.5773502691896258,9.5,0.8660254037844386,0.6666666666666666,2.8867513459481287,12.333333333333334,0.28867513459481314,95.0,0.0,97.0,1.5
full,lstm,256,mount,0.25,3,166.33333333333334,0.8286192298448967,0.013436926963032478,6.833333333333333,0.2886751345948129,9.666666666666666,0.5773502691896258,9.25,0.9013878188659973,0.3333333333333333,3.214550253664318,12.0,0.0,95.0,0.0,99.0,0.8660254037844386
full,lstm,256,mount,0.5,3,155.66666666666666,0.8356938319764812,0.013040628558627754,6.5,0.5,9.166666666666666,1.0408329997330665,8.833333333333334,0.7637626158259733,0.3333333333333333,2.3094010767585034,11.333333333333334,0.5773502691896258,100.33333333333333,9.237604307034012,103.16666666666667,1.60727512683216
full,lstm,512,attack,0.1,3,225.66666666666666,0.556805529264535,0.034481361199588535,11.5,1.8027756377319946,12.0,2.6457513110645907,15.0,2.1360009363293826,18.0,5.894913061275798,25.666666666666668,3.0550504633038935,73.66666666666667,9.237604307034012,55.666666666666664,0.5773502691896263
full,lstm,512,attack,0.25,3,209.0,0.5858178559791463,0.02321099309088683,11.333333333333334,2.0816659994661326,10.666666666666666,2.5166114784235836,13.833333333333334,2.0207259421636903,17.333333333333332,4.725815626252609,24.333333333333332,3.511884584284246,73.66666666666667,9.237604307034012,57.333333333333336,1.154700538379251
full,lstm,512,attack,0.5,3,131.33333333333334,0.705239898989899,0.0208594303947698,8.166666666666666,1.0408329997330665,8.0,1.7320508075688772,9.583333333333334,1.0103629710818451,13.5,3.122498999199199,16.833333333333332,2.0207259421636903,73.66666666666667,9.237604307034012,62.5,5.634713834792322
full,lstm,512,investigation,0.1,3,748.6666666666666,0.5804406800096454,0.031198204350617532,9.333333333333334,2.0816659994661326,9.333333333333334,0.5773502691896255,11.0,1.0,12.0,6.244997998398398,17.333333333333332,2.081665999466133,63.0,0.0,40.666666666666664,3.0550504633038926
full,lstm,512,investigation,0.25,3,669.6666666666666,0.6253467478467479,0.013310204810048826,8.666666666666666,1.5275252316519468,9.0,0.0,10.166666666666666,0.5773502691896258,10.5,5.894913061275798,16.0,1.7320508075688772,63.0,0.0,46.333333333333336,4.0414518843273814
full,lstm,512,investigation,0.5,3,459.3333333333333,0.7481629521963824,0.0031818601317984917,7.333333333333333,1.1547005383792517,7.0,0.0,8.0,0.5,7.333333333333333,4.725815626252609,12.833333333333334,1.607275126832159,73.66666666666667,9.237604307034012,62.333333333333336,1.2583057392117925
full,lstm,512,mount,0.1,3,165.0,0.7963424998235125,0.003111326140285747,7.666666666666667,1.1547005383792517,12.0,0.0,11.916666666666666,0.3818813079129867,-4.666666666666667,1.1547005383792515,14.833333333333334,0.28867513459481314,92.33333333333333,4.618802153517007,99.0,0.8660254037844386
full,lstm,512,mount,0.25,3,160.66666666666666,0.8018497208370626,0.005542755948255327,7.666666666666667,1.1547005383792517,11.666666666666666,0.5773502691896258,11.5,0.0,-5.0,1.0,14.666666666666666,0.5773502691896258,95.0,0.0,101.16666666666667,1.4433756729740634
full,lstm,512,mount,0.5,3,139.33333333333334,0.828341006752609,0.004400896146897684,7.333333333333333,0.5773502691896257,10.666666666666666,0.5773502691896258,10.583333333333334,0.3818813079129864,-4.666666666666667,1.1547005383792515,12.166666666666666,0.28867513459481275,105.66666666666667,9.237604307034012,110.16666666666667,6.601767440112785
full,lstm,896,attack,0.1,3,222.0,0.5439236111111111,0.021196914220086457,13.0,1.0,13.666666666666666,0.5773502691896255,16.5,0.5,22.666666666666668,1.1547005383792517,28.5,0.5,79.0,0.0,56.166666666666664,0.7637626158259732
full,lstm,896,attack,0.25,3,206.0,0.5783991228070176,0.015632212093621988,12.666666666666666,0.5773502691896255,13.333333333333334,0.5773502691896258,15.75,0.75,21.666666666666668,1.1547005383792517,27.0,1.0,79.0,0.0,58.5,0.8660254037844386
full,lstm,896,attack,0.5,3,126.33333333333333,0.6986111111111111,0.0012028130608117001,9.0,0.0,9.0,1.0,10.833333333333334,0.5773502691896258,16.666666666666668,0.5773502691896263,19.666666666666668,1.1547005383792517,84.33333333333333,9.237604307034012,67.66666666666667,1.5275252316519485
full,lstm,896,investigation,0.1,3,751.3333333333334,0.5736553968874979,0.021881311329711706,10.333333333333334,1.5275252316519465,9.666666666666666,0.5773502691896258,11.333333333333334,0.5773502691896255,14.0,3.0,18.166666666666668,1.2583057392117911,63.0,0.0,39.833333333333336,2.020725942163691
full,lstm,896,investigation,0.25,3,668.3333333333334,0.6208177724135171,0.004227529432479058,9.333333333333334,0.5773502691896255,9.0,0.0,10.5,0.0,12.166666666666666,2.254624876411447,16.333333333333332,0.5773502691896263,63.0,0.0,43.833333333333336,2.7537852736430515
full,lstm,896,investigation,0.5,3,451.0,0.7444431415468001,0.005243199918813455,8.0,0.0,6.666666666666667,0.5773502691896258,8.0,0.0,9.333333333333334,1.5275252316519465,13.0,0.0,68.33333333333333,9.237604307034013,61.0,0.5
full,lstm,896,mount,0.1,3,160.0,0.7594679873551726,0.015414800484034886,7.666666666666667,1.1547005383792517,14.666666666666666,0.5773502691896258,12.5,0.5,-9.833333333333334,4.193248541803041,18.333333333333332,3.0550504633038935,84.33333333333333,9.237604307034012,100.83333333333333,1.7559422921421248
full,lstm,896,mount,0.25,3,154.66666666666666,0.7724645876839594,0.009355412428014194,7.666666666666667,1.1547005383792517,14.333333333333334,0.5773502691896258,12.5,0.5,-9.666666666666666,4.041451884327381,17.5,2.179449471770337,84.33333333333333,9.237604307034012,101.83333333333333,1.0408329997330683
full,lstm,896,mount,0.5,3,133.0,0.8028619528619529,0.004957047765769442,7.166666666666667,0.7637626158259734,13.333333333333334,1.1547005383792515,11.583333333333334,0.3818813079129864,-8.0,3.605551275463989,15.166666666666666,1.8929694486000914,95.0,0.0,102.66666666666667,1.1547005383792495
no_group_visual,attention,256,attack,0.1,3,222.33333333333334,0.5154882154882154,0.0014359193694639693,16.5,2.179449471770337,14.5,0.8660254037844386,18.666666666666668,2.466441431158124,26.666666666666668,5.507570547286102,32.5,4.330127018922194,95.0,16.0,55.666666666666664,1.7559422921421224
no_group_visual,attention,256,attack,0.25,3,197.66666666666666,0.5552804341226473,0.007879712486594836,15.333333333333334,1.5275252316519468,13.666666666666666,0.5773502691896258,17.083333333333332,1.4648663192705784,25.0,4.358898943540674,29.666666666666668,2.466441431158124,95.0,16.0,60.666666666666664,2.886751345948128
no_group_visual,attention,256,attack,0.5,3,119.0,0.6985809178743961,0.0016406767017172086,12.5,0.8660254037844386,8.666666666666666,1.1547005383792515,12.5,0.8660254037844386,18.666666666666668,2.081665999466133,21.666666666666668,1.1547005383792517,95.0,16.0,71.66666666666667,6.02771377334171
no_group_visual,attention,256,investigation,0.1,3,739.6666666666666,0.6039402173913043,0.023796575934968728,9.0,1.0,9.333333333333334,0.5773502691896255,10.833333333333334,0.7637626158259732,12.666666666666666,4.725815626252609,17.0,2.6457513110645907,57.666666666666664,9.237604307034013,40.5,2.598076211353316
no_group_visual,attention,256,investigation,0.25,3,671.3333333333334,0.6420693277310924,0.02117533323933953,8.333333333333334,0.5773502691896255,8.666666666666666,0.5773502691896258,10.166666666666666,0.5773502691896258,11.0,4.358898943540674,15.333333333333334,1.5275252316519465,63.0,0.0,45.5,3.905124837953327
no_group_visual,attention,256,investigation,0.5,3,469.3333333333333,0.7568221352467926,0.012869469892577706,7.0,1.0,7.0,0.0,7.5,0.5,8.333333333333334,3.214550253664318,12.0,1.7320508075688772,68.33333333333333,9.237604307034013,61.0,1.0
no_group_visual,attention,256,mount,0.1,3,166.0,0.8220648795648796,0.00484910234734036,7.5,0.5,9.666666666666666,0.5773502691896258,9.333333333333334,0.28867513459481275,-1.3333333333333333,3.7859388972001824,13.5,1.3228756555322954,95.0,0.0,98.83333333333333,0.7637626158259737
no_group_visual,attention,256,mount,0.25,3,163.33333333333334,0.8243865984662216,0.00549282518682071,7.5,0.5,9.666666666666666,0.5773502691896258,9.333333333333334,0.28867513459481275,-1.5,3.5,13.333333333333334,1.1547005383792517,95.0,0.0,99.83333333333333,1.1547005383792526
no_group_visual,attention,256,mount,0.5,3,150.0,0.8373018441046823,0.0075668604091892345,6.833333333333333,0.7637626158259733,9.666666666666666,0.5773502691896258,8.666666666666666,0.5773502691896258,-1.8333333333333333,2.9297326385411577,12.0,0.0,95.0,0.0,105.83333333333333,3.8188130791298684
no_group_visual,attention,512,attack,0.1,3,218.0,0.506777173517204,0.010444574113023776,17.5,1.3228756555322954,15.5,1.3228756555322954,20.25,1.25,29.333333333333332,3.511884584284246,34.833333333333336,3.818813079129867,95.0,0.0,56.833333333333336,0.5773502691896263
no_group_visual,attention,512,attack,0.25,3,194.0,0.5481676395098526,0.011180748693874792,16.5,1.3228756555322954,14.5,0.8660254037844386,18.833333333333332,1.7017148213885114,25.666666666666668,2.753785273643051,31.833333333333332,2.0207259421636903,100.33333333333333,9.237604307034012,62.5,1.8027756377319946
no_group_visual,attention,512,attack,0.5,3,114.0,0.7011133292383293,0.0021406297916842713,12.666666666666666,0.5773502691896258,9.5,0.8660254037844386,12.666666666666666,0.5773502691896258,17.5,2.598076211353316,21.666666666666668,1.1547005383792517,100.33333333333333,9.237604307034012,77.83333333333333,0.7637626158259714
no_group_visual,attention,512,investigation,0.1,3,739.3333333333334,0.6000330687830688,0.009622674951687546,9.0,0.0,9.666666666666666,0.5773502691896258,11.166666666666666,0.28867513459481314,13.666666666666666,2.5166114784235836,17.333333333333332,1.1547005383792517,63.0,0.0,40.0,1.7320508075688772
no_group_visual,attention,512,investigation,0.25,3,667.3333333333334,0.633196166090903,0.013390490738842947,8.333333333333334,0.5773502691896255,9.0,0.0,10.333333333333334,0.28867513459481275,12.0,2.6457513110645907,16.166666666666668,1.0408329997330663,63.0,0.0,44.666666666666664,3.785938897200182
no_group_visual,attention,512,investigation,0.5,3,465.3333333333333,0.7526041666666666,0.004510548978043943,7.0,0.0,7.0,0.0,7.833333333333333,0.2886751345948129,8.333333333333334,1.1547005383792515,12.166666666666666,1.0408329997330665,63.0,0.0,60.833333333333336,1.0408329997330668
no_group_visual,attention,512,mount,0.1,3,167.33333333333334,0.8305085504521443,0.007455932623103723,7.333333333333333,0.5773502691896257,9.333333333333334,0.5773502691896258,9.5,0.5,0.16666666666666666,2.8431203515386634,14.0,2.0,95.0,0.0,98.66666666666667,1.1547005383792526
no_group_visual,attention,512,mount,0.25,3,164.33333333333334,0.8334795702242407,0.007303650971206971,7.333333333333333,0.5773502691896257,9.333333333333334,0.5773502691896258,9.333333333333334,0.28867513459481314,-0.3333333333333333,2.516611478423583,13.666666666666666,1.5275252316519465,95.0,0.0,99.33333333333333,1.5275252316519452
no_group_visual,attention,512,mount,0.5,3,152.33333333333334,0.8465182229279803,0.008686144902044666,7.0,0.0,8.5,0.5,8.5,0.5,-0.3333333333333333,2.516611478423583,12.333333333333334,1.5275252316519468,95.0,0.0,103.16666666666667,1.6072751268321606
no_group_visual,attention,896,attack,0.1,3,216.0,0.5253517316017317,0.008998683464214516,18.5,0.5,14.666666666666666,1.1547005383792515,20.416666666666668,0.5204164998665335,33.333333333333336,4.932882862316248,37.333333333333336,2.5166114784235836,105.66666666666667,9.237604307034012,57.166666666666664,0.28867513459481237
no_group_visual,attention,896,attack,0.25,3,193.33333333333334,0.566744730679157,0.0120637672496087,17.333333333333332,0.5773502691896255,13.666666666666666,0.5773502691896255,19.166666666666668,0.7637626158259734,30.5,4.330127018922194,34.166666666666664,2.02072594216369,105.66666666666667,9.237604307034012,61.333333333333336,0.5773502691896263
no_group_visual,attention,896,attack,0.5,3,117.66666666666667,0.6848958333333334,0.011933790872280822,13.5,0.5,10.666666666666666,2.0816659994661326,14.0,0.8660254037844386,21.666666666666668,3.0550504633038935,24.666666666666668,1.5275252316519472,105.66666666666667,9.237604307034013,77.16666666666667,0.2886751345948139
no_group_visual,attention,896,investigation,0.1,3,723.3333333333334,0.5902606735895386,0.01042558823654039,9.0,0.0,10.0,0.0,11.25,0.4330127018922193,11.333333333333334,2.516611478423583,17.0,1.0,57.666666666666664,9.237604307034013,41.333333333333336,1.5275252316519474
no_group_visual,attention,896,investigation,0.25,3,651.6666666666666,0.630503144654088,0.009531726142281524,8.0,0.0,9.0,0.0,10.333333333333334,0.28867513459481275,10.333333333333334,2.516611478423583,15.666666666666666,1.1547005383792517,63.0,0.0,47.166666666666664,1.6072751268321586
no_group_visual,attention,896,investigation,0.5,3,452.0,0.7505654761904762,0.011067387575383987,7.0,0.0,7.0,0.0,7.666666666666667,0.2886751345948129,7.666666666666667,1.1547005383792515,11.666666666666666,0.5773502691896258,68.33333333333333,9.237604307034013,61.0,0.0
no_group_visual,attention,896,mount,0.1,3,169.66666666666666,0.8152130022208762,0.006023046156627088,8.0,1.0,9.666666666666666,0.5773502691896258,10.666666666666666,0.7637626158259733,1.3333333333333333,7.234178138070234,15.0,0.0,89.66666666666667,9.237604307034013,97.0,2.6457513110645907
no_group_visual,attention,896,mount,0.25,3,166.66666666666666,0.8170197740112993,0.006931345173624237,8.0,1.0,9.666666666666666,0.5773502691896258,10.5,0.5,1.3333333333333333,7.234178138070234,14.666666666666666,0.5773502691896258,89.66666666666667,9.237604307034013,98.66666666666667,1.1547005383792495
no_group_visual,attention,896,mount,0.5,3,150.33333333333334,0.8298734087875989,0.005943715777979106,7.666666666666667,0.5773502691896258,8.833333333333334,0.28867513459481275,9.666666666666666,0.28867513459481275,2.0,6.082762530298219,13.333333333333334,0.7637626158259732,95.0,0.0,101.33333333333333,0.2886751345948108
no_group_visual,lstm,256,attack,0.1,3,221.33333333333334,0.5486384424573912,0.014948828146075531,12.0,1.0,11.5,3.0413812651491097,15.75,2.1360009363293826,17.166666666666668,3.617089069035117,25.0,1.8027756377319946,73.66666666666667,9.237604307034012,55.333333333333336,0.5773502691896247
no_group_visual,lstm,256,attack,0.25,3,205.0,0.5762726471059804,0.014699816498471427,11.0,1.0,10.833333333333334,2.4664414311581235,14.75,1.75,15.833333333333334,2.9297326385411573,23.666666666666668,1.892969448600091,73.66666666666667,9.237604307034012,58.0,1.5
no_group_visual,lstm,256,attack,0.5,3,128.66666666666666,0.7022501193697278,0.012050378436576024,8.0,1.0,7.0,1.0,9.083333333333334,0.9464847243000455,12.833333333333334,2.02072594216369,16.166666666666668,1.040832999733066,73.66666666666667,9.237604307034012,63.166666666666664,4.041451884327381
no_group_visual,lstm,256,investigation,0.1,3,744.3333333333334,0.6065700062928245,0.014615501696315336,8.666666666666666,0.5773502691896258,9.666666666666666,0.5773502691896258,10.666666666666666,0.28867513459481314,10.666666666666666,0.5773502691896258,16.333333333333332,0.5773502691896263,63.0,0.0,40.833333333333336,1.2583057392117925
no_group_visual,lstm,256,investigation,0.25,3,668.6666666666666,0.6398273273273274,0.01291776787355093,8.0,0.0,9.0,0.0,9.75,0.25,9.0,0.0,14.5,0.5,63.0,0.0,46.833333333333336,2.753785273643052
no_group_visual,lstm,256,investigation,0.5,3,475.0,0.7520325203252032,0.0035204284706684607,7.0,0.0,7.0,0.0,7.666666666666667,0.28867513459481275,6.0,1.0,11.666666666666666,0.5773502691896258,63.0,0.0,61.333333333333336,1.5275252316519468
no_group_visual,lstm,256,mount,0.1,3,165.33333333333334,0.8062699396309575,0.01290092073744818,7.0,0.0,11.666666666666666,2.081665999466133,10.833333333333334,0.7637626158259732,-6.666666666666667,2.8867513459481287,14.833333333333334,0.28867513459481275,84.33333333333333,9.237604307034012,99.83333333333333,1.2583057392117933
no_group_visual,lstm,256,mount,0.25,3,160.33333333333334,0.8129316287522718,0.012136356275336562,7.0,0.0,11.0,1.0,10.5,0.8660254037844386,-6.333333333333333,2.3094010767585034,14.666666666666666,0.5773502691896258,89.66666666666667,9.237604307034013,101.0,1.0
no_group_visual,lstm,256,mount,0.5,3,140.33333333333334,0.835533197477305,0.01210544365862813,6.666666666666667,0.5773502691896258,10.333333333333334,0.5773502691896255,9.583333333333334,0.3818813079129864,-5.833333333333333,2.3629078131263044,12.5,0.5,95.0,0.0,107.83333333333333,3.0138568866708524
no_group_visual,lstm,512,attack,0.1,3,220.66666666666666,0.5385627104377105,0.023593260764907014,14.0,1.7320508075688772,13.333333333333334,1.1547005383792515,16.833333333333332,2.081665999466133,22.0,5.196152422706632,29.5,3.605551275463989,89.66666666666667,9.237604307034012,56.0,0.0
no_group_visual,lstm,512,attack,0.25,3,200.66666666666666,0.571524064171123,0.01563013763514697,13.333333333333334,1.1547005383792515,12.0,1.0,15.416666666666666,1.464866319270579,21.333333333333332,4.618802153517007,27.166666666666668,3.329164059239696,89.66666666666667,9.237604307034012,59.0,1.0
no_group_visual,lstm,512,attack,0.5,3,124.0,0.696875,0.008267972847076832,10.0,2.6457513110645907,9.0,1.0,10.833333333333334,2.0207259421636903,16.0,3.605551275463989,20.0,3.4641016151377544,89.66666666666667,9.237604307034012,67.33333333333333,4.163331998932265
no_group_visual,lstm,512,investigation,0.1,3,712.0,0.6055629777791349,0.008669878352847573,9.0,1.0,9.0,0.0,10.833333333333334,0.28867513459481275,7.666666666666667,3.5118845842842465,15.666666666666666,1.1547005383792515,63.0,0.0,44.5,4.330127018922194
no_group_visual,lstm,512,investigation,0.25,3,642.0,0.6453883487357207,0.008061093439044395,8.333333333333334,1.1547005383792515,8.5,0.5,10.166666666666666,0.28867513459481275,7.0,3.605551275463989,14.666666666666666,1.1547005383792515,63.0,0.0,50.666666666666664,3.785938897200182
no_group_visual,lstm,512,investigation,0.5,3,458.0,0.7582614253755193,0.011403082977283123,7.333333333333333,0.5773502691896257,7.0,0.0,8.0,0.5,5.0,3.605551275463989,11.666666666666666,1.5275252316519468,73.66666666666667,9.237604307034012,65.0,1.0
no_group_visual,lstm,512,mount,0.1,3,163.66666666666666,0.7774884259259259,0.03515714304992841,7.333333333333333,0.5773502691896258,13.333333333333334,2.081665999466133,12.166666666666666,0.5773502691896255,-7.333333333333333,3.785938897200183,16.333333333333332,2.5166114784235827,84.33333333333333,9.237604307034013,99.33333333333333,1.1547005383792495
no_group_visual,lstm,512,mount,0.25,3,158.66666666666666,0.7898367714157187,0.030496126632629225,7.5,0.5,13.333333333333334,2.081665999466133,12.166666666666666,0.5773502691896255,-7.666666666666667,3.2145502536643185,16.333333333333332,2.5166114784235827,95.0,0.0,100.83333333333333,1.040832999733065
no_group_visual,lstm,512,mount,0.5,3,136.0,0.8170486057727896,0.01815818095721486,7.0,0.0,12.666666666666666,2.516611478423583,11.333333333333334,0.28867513459481314,-6.666666666666667,3.2145502536643185,13.833333333333334,1.7559422921421233,95.0,0.0,105.83333333333333,1.4433756729740634
no_group_visual,lstm,896,attack,0.1,3,220.0,0.5334303476676961,0.011273849802543097,13.333333333333334,2.5166114784235836,13.666666666666666,0.5773502691896255,17.25,1.9525624189766635,24.333333333333332,5.773502691896257,29.833333333333332,4.010403138505321,89.66666666666667,9.237604307034012,56.833333333333336,0.28867513459481237
no_group_visual,lstm,896,attack,0.25,3,200.66666666666666,0.5687064459930314,0.006206445993031412,13.333333333333334,2.5166114784235836,12.666666666666666,0.5773502691896255,16.333333333333332,1.443375672974064,23.333333333333332,4.041451884327381,28.166666666666668,3.752776749732568,92.33333333333333,16.65332799572906,60.0,1.7320508075688772
no_group_visual,lstm,896,attack,0.5,3,122.66666666666667,0.7029645191409898,0.01386520727405469,9.5,2.5,8.833333333333334,1.0408329997330665,10.5,1.7320508075688772,16.0,4.58257569495584,19.333333333333332,3.214550253664318,84.33333333333333,9.237604307034012,70.5,2.179449471770337
no_group_visual,lstm,896,investigation,0.1,3,696.3333333333334,0.6082532051282051,0.007753413147377419,8.333333333333334,0.5773502691896258,9.666666666666666,0.5773502691896258,10.666666666666666,0.7637626158259733,6.333333333333333,3.214550253664318,15.666666666666666,1.1547005383792515,57.666666666666664,9.237604307034012,45.0,3.0
no_group_visual,lstm,896,investigation,0.25,3,636.0,0.6406766381766382,0.004664306902619896,8.0,1.0,9.0,0.0,10.0,0.5,6.0,2.6457513110645907,14.333333333333334,0.5773502691896258,63.0,0.0,50.0,1.0
no_group_visual,lstm,896,investigation,0.5,3,450.0,0.7530668004906881,0.00270292293701711,7.333333333333333,0.5773502691896257,7.0,0.0,7.666666666666667,0.2886751345948129,3.6666666666666665,2.8867513459481287,11.333333333333334,0.5773502691896258,68.33333333333333,9.237604307034012,62.166666666666664,1.2583057392117916
no_group_visual,lstm,896,mount,0.1,3,163.66666666666666,0.7847677638444144,0.016820559386020298,8.666666666666666,1.1547005383792515,13.0,1.0,12.416666666666666,0.721687836487032,-3.6666666666666665,2.0207259421636903,14.833333333333334,1.2583057392117913,89.66666666666667,9.237604307034012,99.33333333333333,1.0408329997330683
no_group_visual,lstm,896,mount,0.25,3,157.0,0.7929660659438782,0.014369641261479178,8.333333333333334,1.5275252316519468,12.0,0.5,12.25,0.4330127018922193,-3.5,1.8027756377319946,14.666666666666666,1.0408329997330665,95.0,0.0,101.33333333333333,0.7637626158259714
no_group_visual,lstm,896,mount,0.5,3,137.0,0.8228103431515504,0.01120841497717546,7.666666666666667,1.1547005383792517,11.0,0.0,11.333333333333334,0.5773502691896258,-3.0,2.0,13.333333333333334,1.1547005383792515,95.0,0.0,109.0,3.4641016151377544
no_relations,attention,256,attack,0.1,3,218.33333333333334,0.4947198781059541,0.013725587688024834,19.0,1.7320508075688772,14.666666666666666,1.1547005383792515,20.833333333333332,0.5773502691896255,29.0,4.58257569495584,36.0,1.7320508075688772,89.66666666666667,9.237604307034013,56.0,0.0
no_relations,attention,256,attack,0.25,3,190.0,0.5500393081761007,0.012441084309430242,18.0,1.0,14.333333333333334,0.5773502691896258,18.916666666666668,1.282900359861721,27.0,3.605551275463989,33.666666666666664,2.081665999466132,92.33333333333333,4.618802153517004,60.666666666666664,0.5773502691896263
no_relations,attention,256,attack,0.5,3,108.66666666666667,0.6958333333333333,0.007216878364870297,13.0,1.0,11.0,1.0,14.0,0.5,20.0,1.7320508075688772,24.333333333333332,1.5275252316519463,95.0,0.0,72.33333333333333,5.0332229568471645
no_relations,attention,256,investigation,0.1,3,711.6666666666666,0.5347222222222222,0.006014065304058548,10.666666666666666,0.5773502691896258,11.666666666666666,0.5773502691896255,13.666666666666666,0.28867513459481275,16.0,4.358898943540674,22.0,1.7320508075688772,63.0,0.0,40.666666666666664,1.154700538379251
no_relations,attention,256,investigation,0.25,3,621.3333333333334,0.5929415737926377,0.008620940145018904,9.666666666666666,0.5773502691896258,10.666666666666666,0.5773502691896255,12.333333333333334,0.5773502691896258,14.666666666666666,3.2145502536643185,20.333333333333332,1.5275252316519465,63.0,0.0,48.0,0.0
no_relations,attention,256,investigation,0.5,3,392.3333333333333,0.7147156084656086,0.0038375464321135475,8.0,0.0,8.666666666666666,0.5773502691896255,9.833333333333334,0.5773502691896258,10.333333333333334,2.0816659994661326,14.666666666666666,1.1547005383792515,73.66666666666667,9.237604307034012,61.666666666666664,1.154700538379251
no_relations,attention,256,mount,0.1,3,157.0,0.7717366757000903,0.018943201298337386,9.0,1.7320508075688772,13.666666666666666,1.5275252316519468,13.166666666666666,1.0408329997330665,-1.6666666666666667,10.066445913694333,21.0,3.0,89.66666666666667,9.237604307034013,102.0,3.605551275463989
no_relations,attention,256,mount,0.25,3,150.66666666666666,0.7877367424242424,0.0169271329995033,9.333333333333334,1.5275252316519468,12.666666666666666,1.5275252316519468,12.833333333333334,0.7637626158259732,-0.3333333333333333,8.621678104251709,19.666666666666668,2.081665999466132,100.33333333333333,9.237604307034012,100.16666666666667,1.7559422921421233
no_relations,attention,256,mount,0.5,3,131.66666666666666,0.8098310571047757,0.010128969813628366,8.666666666666666,1.1547005383792515,11.0,1.0,11.333333333333334,0.5773502691896255,0.3333333333333333,8.082903768654761,17.0,3.605551275463989,105.66666666666667,9.237604307034013,104.33333333333333,5.131601439446884
no_relations,attention,512,attack,0.1,3,216.0,0.4779832220510187,0.025528392848298394,20.666666666666668,1.5275252316519465,16.666666666666668,2.081665999466133,22.083333333333332,2.7651100038395096,34.333333333333336,5.033222956847166,39.333333333333336,4.509249752822894,105.66666666666667,18.475208614068027,57.0,1.7320508075688772
no_relations,attention,512,attack,0.25,3,185.0,0.5244515395820776,0.019703877432965755,19.333333333333332,1.1547005383792517,15.333333333333334,1.5275252316519468,20.333333333333332,2.753785273643051,31.666666666666668,4.509249752822894,35.5,3.278719262151,105.66666666666667,18.475208614068027,62.833333333333336,3.3291640592396967
no_relations,attention,512,attack,0.5,3,102.33333333333333,0.6859499466206783,0.006290978333805646,14.333333333333334,0.5773502691896258,12.0,1.7320508075688772,15.083333333333334,1.0103629710818451,23.166666666666668,1.6072751268321595,27.333333333333332,1.7559422921421233,100.33333333333333,9.237604307034012,80.33333333333333,4.0722639076235385
no_relations,attention,512,investigation,0.1,3,728.6666666666666,0.4978150406504065,0.0280364887789776,11.666666666666666,2.081665999466133,13.333333333333334,1.5275252316519465,15.0,1.7320508075688772,21.0,5.291502622129181,26.0,3.4641016151377544,68.33333333333333,9.237604307034013,39.166666666666664,1.89296944860009
no_relations,attention,512,investigation,0.25,3,619.3333333333334,0.5628825689801299,0.025155147756549964,10.666666666666666,2.081665999466133,12.0,1.0,13.333333333333334,1.443375672974064,18.333333333333332,4.932882862316248,22.666666666666668,2.886751345948128,68.33333333333333,9.237604307034013,46.333333333333336,3.7859388972001833
no_relations,attention,512,investigation,0.5,3,368.0,0.7125523152541549,0.012745204244848185,9.0,1.0,9.0,1.0,10.166666666666666,1.1547005383792517,13.333333333333334,4.932882862316247,16.333333333333332,3.214550253664319,84.33333333333333,9.237604307034013,63.5,2.179449471770337
no_relations,attention,512,mount,0.1,3,144.33333333333334,0.7554811077212773,0.011525444731960412,8.166666666666666,0.28867513459481314,15.166666666666666,3.3291640592396967,13.666666666666666,0.7637626158259736,-10.0,3.0,22.0,1.5,79.0,0.0,102.66666666666667,1.5275252316519452
no_relations,attention,512,mount,0.25,3,136.0,0.7689739143604314,0.01190053783809279,8.0,0.0,13.666666666666666,2.081665999466133,12.666666666666666,0.8779711460710617,-8.333333333333334,2.309401076758503,20.333333333333332,1.6072751268321595,81.66666666666667,4.618802153517007,99.33333333333333,1.4433756729740665
