stream,head,capacity,seed,prediction_type,true_class,total_frames,pred_attack_frames,pred_attack_fraction,pred_investigation_frames,pred_investigation_fraction,pred_mount_frames,pred_mount_fraction,pred_other_frames,pred_other_fraction
full,attention,256,43,smoothed_frames,other,217302.0,2538.0,0.011679597978849711,14860.0,0.06838409218506962,1137.0,0.005232349449153712,198767.0,0.9147039603869269
full,attention,256,44,raw_windows,attack,19068.0,16400.0,0.8600797147052653,2107.0,0.1104992657856094,397.0,0.020820222362072583,164.0,0.008600797147052653
full,attention,256,44,raw_windows,investigation,76719.0,4229.0,0.055123241960922324,65789.0,0.8575320324821752,1674.0,0.02181988816329723,5027.0,0.06552483739360523
full,attention,256,44,raw_windows,mount,35279.0,66.0,0.0018708013265682133,1785.0,0.05059667224127668,33331.0,0.9447830153915927,97.0,0.0027495110405623743
full,attention,256,44,raw_windows,other,217302.0,3273.0,0.015061987464450395,22527.0,0.10366678631581853,1814.0,0.008347829288271621,189688.0,0.8729233969314595
full,attention,256,44,smoothed_frames,attack,19068.0,16404.0,0.8602894902454373,2107.0,0.1104992657856094,397.0,0.020820222362072583,160.0,0.008391021606880638
full,attention,256,44,smoothed_frames,investigation,76719.0,4270.0,0.055657659771373456,65789.0,0.8575320324821752,1674.0,0.02181988816329723,4986.0,0.0649904195831541
full,attention,256,44,smoothed_frames,mount,35279.0,66.0,0.0018708013265682133,1785.0,0.05059667224127668,33331.0,0.9447830153915927,97.0,0.0027495110405623743
full,attention,256,44,smoothed_frames,other,217302.0,3292.0,0.015149423383125788,22527.0,0.10366678631581853,1814.0,0.008347829288271621,189669.0,0.872835961012784
full,attention,512,42,raw_windows,attack,19068.0,18066.0,0.94745122718691,711.0,0.037287602265575835,128.0,0.00671281728550451,163.0,0.00854835326200965
full,attention,512,42,raw_windows,investigation,76719.0,7446.0,0.09705548821022172,61995.0,0.8080788331443319,1281.0,0.016697297931412038,5997.0,0.07816838071403433
full,attention,512,42,raw_windows,mount,35279.0,484.0,0.013719209728166898,2033.0,0.05762634995322997,32599.0,0.9240341279514726,163.0,0.004620312367130588
full,attention,512,42,raw_windows,other,217302.0,4116.0,0.018941381119363835,18333.0,0.08436645774083994,1176.0,0.005411823176961096,193677.0,0.8912803379628351
full,attention,512,42,smoothed_frames,attack,19068.0,18070.0,0.947661002727082,711.0,0.037287602265575835,128.0,0.00671281728550451,159.0,0.008338577721837635
full,attention,512,42,smoothed_frames,investigation,76719.0,7487.0,0.09758990602067284,61995.0,0.8080788331443319,1281.0,0.016697297931412038,5956.0,0.07763396290358321
full,attention,512,42,smoothed_frames,mount,35279.0,484.0,0.013719209728166898,2033.0,0.05762634995322997,32599.0,0.9240341279514726,163.0,0.004620312367130588
full,attention,512,42,smoothed_frames,other,217302.0,4135.0,0.019028817038039228,18333.0,0.08436645774083994,1176.0,0.005411823176961096,193658.0,0.8911929020441598
full,attention,512,43,raw_windows,attack,19068.0,17259.0,0.9051290119572057,1528.0,0.08013425634571009,134.0,0.007027480595762534,147.0,0.007709251101321586
full,attention,512,43,raw_windows,investigation,76719.0,4772.0,0.06220101930421408,65562.0,0.85457318265358,1059.0,0.013803621006530325,5326.0,0.06942217703567564
full,attention,512,43,raw_windows,mount,35279.0,261.0,0.007398168882337935,2850.0,0.08078460273817285,32035.0,0.9080472802517078,133.0,0.0037699481277813996
full,attention,512,43,raw_windows,other,217302.0,3372.0,0.015517574619653753,21724.0,0.09997146827916908,1204.0,0.005540676109745884,191002.0,0.8789702809914313
full,attention,512,43,smoothed_frames,attack,19068.0,17263.0,0.9053387874973778,1528.0,0.08013425634571009,134.0,0.007027480595762534,143.0,0.00749947556114957
full,attention,512,43,smoothed_frames,investigation,76719.0,4813.0,0.06273543711466521,65562.0,0.85457318265358,1059.0,0.013803621006530325,5285.0,0.06888775922522453
full,attention,512,43,smoothed_frames,mount,35279.0,261.0,0.007398168882337935,2850.0,0.08078460273817285,32035.0,0.9080472802517078,133.0,0.0037699481277813996
full,attention,512,43,smoothed_frames,other,217302.0,3391.0,0.015605010538329146,21724.0,0.09997146827916908,1204.0,0.005540676109745884,190983.0,0.8788828450727559
full,attention,512,44,raw_windows,attack,19068.0,17607.0,0.9233794839521712,1135.0,0.05952380952380952,206.0,0.01080344031885882,120.0,0.0062932662051604785
full,attention,512,44,raw_windows,investigation,76719.0,5717.0,0.07451869810607542,64364.0,0.8389577549238129,1429.0,0.018626415881333177,5209.0,0.06789713108877853
full,attention,512,44,raw_windows,mount,35279.0,240.0,0.006802913914793503,1869.0,0.05297769211145441,33052.0,0.9368746279656452,118.0,0.003344766008106806
full,attention,512,44,raw_windows,other,217302.0,3940.0,0.018131448399002312,21080.0,0.09700785082511895,1601.0,0.0073676266210159136,190681.0,0.8774930741548628
full,attention,512,44,smoothed_frames,attack,19068.0,17611.0,0.9235892594923432,1135.0,0.05952380952380952,206.0,0.01080344031885882,116.0,0.006083490664988462
full,attention,512,44,smoothed_frames,investigation,76719.0,5758.0,0.07505311591652654,64364.0,0.8389577549238129,1429.0,0.018626415881333177,5168.0,0.06736271327832741
full,attention,512,44,smoothed_frames,mount,35279.0,240.0,0.006802913914793503,1869.0,0.05297769211145441,33052.0,0.9368746279656452,118.0,0.003344766008106806
full,attention,512,44,smoothed_frames,other,217302.0,3959.0,0.0182188843176777,21080.0,0.09700785082511895,1601.0,0.0073676266210159136,190662.0,0.8774056382361874
full,attention,896,42,raw_windows,attack,19068.0,17654.0,0.9258443465491923,844.0,0.044262638976295364,297.0,0.015575833857772184,273.0,0.014317180616740088
full,attention,896,42,raw_windows,investigation,76719.0,5721.0,0.07457083642904626,60797.0,0.7924634054145648,3551.0,0.046285796217364665,6650.0,0.08667996193902423
full,attention,896,42,raw_windows,mount,35279.0,103.0,0.002919583888432212,753.0,0.021344142407664617,34292.0,0.9720230165254117,131.0,0.003713257178491454
full,attention,896,42,raw_windows,other,217302.0,3354.0,0.01543474059143496,16822.0,0.07741300126091799,1828.0,0.008412255754664016,195298.0,0.898740002392983
full,attention,896,42,smoothed_frames,attack,19068.0,17658.0,0.9260541220893643,844.0,0.044262638976295364,297.0,0.015575833857772184,269.0,0.014107405076568073
full,attention,896,42,smoothed_frames,investigation,76719.0,5762.0,0.07510525423949739,60797.0,0.7924634054145648,3551.0,0.046285796217364665,6609.0,0.0861455441285731
full,attention,896,42,smoothed_frames,mount,35279.0,103.0,0.002919583888432212,753.0,0.021344142407664617,34292.0,0.9720230165254117,131.0,0.003713257178491454
full,attention,896,42,smoothed_frames,other,217302.0,3373.0,0.015522176510110354,16822.0,0.07741300126091799,1828.0,0.008412255754664016,195279.0,0.8986525664743077
full,attention,896,43,raw_windows,attack,19068.0,17167.0,0.9003041745332494,1671.0,0.08763373190685966,118.0,0.00618837843507447,112.0,0.005873715124816446
full,attention,896,43,raw_windows,investigation,76719.0,4193.0,0.05465399705418475,67087.0,0.8744509182862134,964.0,0.012565335835972836,4475.0,0.05832974882362909
full,attention,896,43,raw_windows,mount,35279.0,120.0,0.0034014569573967515,3384.0,0.0959210861985884,31703.0,0.8986365826695768,72.0,0.002040874174438051
full,attention,896,43,raw_windows,other,217302.0,3352.0,0.015425536810521763,24370.0,0.11214807042733155,959.0,0.0044132129478789885,188621.0,0.8680131798142677
full,attention,896,43,smoothed_frames,attack,19068.0,17171.0,0.9005139500734214,1671.0,0.08763373190685966,118.0,0.00618837843507447,108.0,0.005663939584644431
full,attention,896,43,smoothed_frames,investigation,76719.0,4234.0,0.05518841486463588,67087.0,0.8744509182862134,964.0,0.012565335835972836,4434.0,0.057795331013177964
full,attention,896,43,smoothed_frames,mount,35279.0,120.0,0.0034014569573967515,3384.0,0.0959210861985884,31703.0,0.8986365826695768,72.0,0.002040874174438051
full,attention,896,43,smoothed_frames,other,217302.0,3371.0,0.015512972729197154,24370.0,0.11214807042733155,959.0,0.0044132129478789885,188602.0,0.8679257438955923
full,attention,896,44,raw_windows,attack,19068.0,17540.0,0.9198657436542899,1274.0,0.06681350954478708,112.0,0.005873715124816446,142.0,0.007447031676106566
full,attention,896,44,raw_windows,investigation,76719.0,5178.0,0.06749305908575451,66184.0,0.8626806918755459,991.0,0.012917269516026017,4366.0,0.05690897952267365
full,attention,896,44,raw_windows,mount,35279.0,264.0,0.007483205306272853,3033.0,0.08597182459820289,31916.0,0.904674168768956,66.0,0.0018708013265682133
full,attention,896,44,raw_windows,other,217302.0,3770.0,0.017349127021380382,23973.0,0.11032111991606151,1157.0,0.0053243872582857035,188402.0,0.8670053658042723
full,attention,896,44,smoothed_frames,attack,19068.0,17544.0,0.920075519194462,1274.0,0.06681350954478708,112.0,0.005873715124816446,138.0,0.00723725613593455
full,attention,896,44,smoothed_frames,investigation,76719.0,5219.0,0.06802747689620563,66184.0,0.8626806918755459,991.0,0.012917269516026017,4325.0,0.05637456171222253
full,attention,896,44,smoothed_frames,mount,35279.0,264.0,0.007483205306272853,3033.0,0.08597182459820289,31916.0,0.904674168768956,66.0,0.0018708013265682133
full,attention,896,44,smoothed_frames,other,217302.0,3789.0,0.017436562940055775,23973.0,0.11032111991606151,1157.0,0.0053243872582857035,188383.0,0.866917929885597
full,lstm,256,42,raw_windows,attack,19068.0,16042.0,0.8413048038598699,2105.0,0.11039437801552339,460.0,0.024124187119781832,461.0,0.02417663100482484
full,lstm,256,42,raw_windows,investigation,76719.0,4385.0,0.05715663655678515,62598.0,0.8159386853321863,1839.0,0.023970593985844446,7897.0,0.10293408412518411
full,lstm,256,42,raw_windows,mount,35279.0,81.0,0.002295983446242807,1778.0,0.05039825391876187,33269.0,0.9430255959636044,151.0,0.004280166671390913
full,lstm,256,42,raw_windows,other,217302.0,2788.0,0.012830070592999605,16671.0,0.07671811580197145,1536.0,0.007068503741336941,196307.0,0.903383309863692
full,lstm,256,42,smoothed_frames,attack,19068.0,16046.0,0.8415145794000419,2105.0,0.11039437801552339,460.0,0.024124187119781832,457.0,0.023966855464652822
full,lstm,256,42,smoothed_frames,investigation,76719.0,4426.0,0.057691054367236275,62598.0,0.8159386853321863,1839.0,0.023970593985844446,7856.0,0.10239966631473299
full,lstm,256,42,smoothed_frames,mount,35279.0,81.0,0.002295983446242807,1778.0,0.05039825391876187,33269.0,0.9430255959636044,151.0,0.004280166671390913
full,lstm,256,42,smoothed_frames,other,217302.0,2807.0,0.012917506511674996,16671.0,0.07671811580197145,1536.0,0.007068503741336941,196288.0,0.9032958739450166
full,lstm,256,43,raw_windows,attack,19068.0,14967.0,0.7849276274386406,3137.0,0.1645164673799035,375.0,0.019666456891126494,589.0,0.030889448290329347
full,lstm,256,43,raw_windows,investigation,76719.0,2895.0,0.03773511125014664,63084.0,0.8222734915731436,1430.0,0.018639450462075886,9310.0,0.12135194671463392
full,lstm,256,43,raw_windows,mount,35279.0,41.0,0.00116216446044389,2516.0,0.0713172142067519,32530.0,0.9220782902009694,192.0,0.0054423311318348025
full,lstm,256,43,raw_windows,other,217302.0,1841.0,0.00847208033059981,15199.0,0.06994413304985689,1185.0,0.005453240191070492,199077.0,0.9161305464284728
full,lstm,256,43,smoothed_frames,attack,19068.0,14971.0,0.7851374029788126,3137.0,0.1645164673799035,375.0,0.019666456891126494,585.0,0.03067967275015733
full,lstm,256,43,smoothed_frames,investigation,76719.0,2936.0,0.038269529060597766,63084.0,0.8222734915731436,1430.0,0.018639450462075886,9269.0,0.12081752890418279
full,lstm,256,43,smoothed_frames,mount,35279.0,41.0,0.00116216446044389,2516.0,0.0713172142067519,32530.0,0.9220782902009694,192.0,0.0054423311318348025
full,lstm,256,43,smoothed_frames,other,217302.0,1860.0,0.008559516249275203,15199.0,0.06994413304985689,1185.0,0.005453240191070492,199058.0,0.9160431105097975
full,lstm,256,44,raw_windows,attack,19068.0,15148.0,0.7944199706314243,3058.0,0.1603734004615062,555.0,0.02910635619886721,307.0,0.016100272708202225
full,lstm,256,44,raw_windows,investigation,76719.0,3337.0,0.043496395938424644,64693.0,0.8432461319881646,1817.0,0.023683833209504818,6872.0,0.08957363886390594
full,lstm,256,44,raw_windows,mount,35279.0,139.0,0.0039400209756512376,2269.0,0.06431588196944357,32710.0,0.9271804756370645,161.0,0.004563621417840642
full,lstm,256,44,raw_windows,other,217302.0,2736.0,0.012590772289256426,18988.0,0.08738069598991266,1222.0,0.005623510137964676,194356.0,0.8944050215828663
full,lstm,256,44,smoothed_frames,attack,19068.0,15152.0,0.7946297461715964,3058.0,0.1603734004615062,555.0,0.02910635619886721,303.0,0.015890497168030208
full,lstm,256,44,smoothed_frames,investigation,76719.0,3378.0,0.04403081374887577,64693.0,0.8432461319881646,1817.0,0.023683833209504818,6831.0,0.08903922105345481
full,lstm,256,44,smoothed_frames,mount,35279.0,139.0,0.0039400209756512376,2269.0,0.06431588196944357,32710.0,0.9271804756370645,161.0,0.004563621417840642
full,lstm,256,44,smoothed_frames,other,217302.0,2755.0,0.01267820820793182,18988.0,0.08738069598991266,1222.0,0.005623510137964676,194337.0,0.8943175856641908
full,lstm,512,42,raw_windows,attack,19068.0,16604.0,0.8707782672540382,2099.0,0.11007971470526537,215.0,0.011275435284245856,150.0,0.007866582756450597
full,lstm,512,42,raw_windows,investigation,76719.0,4280.0,0.05578800557880056,65204.0,0.8499068027476896,1277.0,0.016645159608441193,5958.0,0.07766003206506862
full,lstm,512,42,raw_windows,mount,35279.0,124.0,0.0035148388559766435,3524.0,0.0998894526488846,31516.0,0.8933359789109668,115.0,0.003259729584171887
full,lstm,512,42,raw_windows,other,217302.0,3168.0,0.01457878896650744,21013.0,0.09669952416452679,1136.0,0.0052277475586971125,191985.0,0.8834939393102687
full,lstm,512,42,smoothed_frames,attack,19068.0,16608.0,0.8709880427942102,2099.0,0.11007971470526537,215.0,0.011275435284245856,146.0,0.007656807216278582
full,lstm,512,42,smoothed_frames,investigation,76719.0,4321.0,0.05632242338925168,65204.0,0.8499068027476896,1277.0,0.016645159608441193,5917.0,0.0771256142546175
full,lstm,512,42,smoothed_frames,mount,35279.0,124.0,0.0035148388559766435,3524.0,0.0998894526488846,31516.0,0.8933359789109668,115.0,0.003259729584171887
full,lstm,512,42,smoothed_frames,other,217302.0,3187.0,0.014666224885182834,21013.0,0.09669952416452679,1136.0,0.0052277475586971125,191966.0,0.8834065033915932
full,lstm,512,43,raw_windows,attack,19068.0,14885.0,0.7806272288651144,3427.0,0.17972519404237466,284.0,0.014894063352213133,472.0,0.02475351374029788
full,lstm,512,43,raw_windows,investigation,76719.0,2581.0,0.03364225289693557,61851.0,0.8062018535173816,1470.0,0.019160833691784302,10817.0,0.14099505989389852
full,lstm,512,43,raw_windows,mount,35279.0,12.0,0.00034014569573967516,3810.0,0.10799625839734686,31301.0,0.8872417018622977,156.0,0.004421894044615777
full,lstm,512,43,raw_windows,other,217302.0,1946.0,0.008955278828542766,13184.0,0.060671323779808745,977.0,0.004496046976097781,201195.0,0.9258773504155507
full,lstm,512,43,smoothed_frames,attack,19068.0,14889.0,0.7808370044052864,3427.0,0.17972519404237466,284.0,0.014894063352213133,468.0,0.024543738200125866
full,lstm,512,43,smoothed_frames,investigation,76719.0,2622.0,0.0341766707073867,61851.0,0.8062018535173816,1470.0,0.019160833691784302,10776.0,0.14046064208344738
full,lstm,512,43,smoothed_frames,mount,35279.0,12.0,0.00034014569573967516,3810.0,0.10799625839734686,31301.0,0.8872417018622977,156.0,0.004421894044615777
full,lstm,512,43,smoothed_frames,other,217302.0,1965.0,0.009042714747218157,13184.0,0.060671323779808745,977.0,0.004496046976097781,201176.0,0.9257899144968753
full,lstm,512,44,raw_windows,attack,19068.0,16166.0,0.8478078456052024,2534.0,0.1328928046989721,172.0,0.009020348227396686,196.0,0.010279001468428781
full,lstm,512,44,raw_windows,investigation,76719.0,3517.0,0.045842620472112516,67261.0,0.876718935335445,1175.0,0.015315632372684733,4766.0,0.06212281181975782
full,lstm,512,44,raw_windows,mount,35279.0,113.0,0.003203038634881941,3440.0,0.09750843277870688,31671.0,0.8977295274809377,55.0,0.0015590011054735112
full,lstm,512,44,raw_windows,other,217302.0,2844.0,0.01308777645856918,25261.0,0.11624835482416176,1142.0,0.00525535890143671,188055.0,0.8654085098158324
full,lstm,512,44,smoothed_frames,attack,19068.0,16170.0,0.8480176211453745,2534.0,0.1328928046989721,172.0,0.009020348227396686,192.0,0.010069225928256766
full,lstm,512,44,smoothed_frames,investigation,76719.0,3558.0,0.04637703828256364,67261.0,0.876718935335445,1175.0,0.015315632372684733,4725.0,0.06158839400930669
full,lstm,512,44,smoothed_frames,mount,35279.0,113.0,0.003203038634881941,3440.0,0.09750843277870688,31671.0,0.8977295274809377,55.0,0.0015590011054735112
full,lstm,512,44,smoothed_frames,other,217302.0,2863.0,0.013175212377244573,25261.0,0.11624835482416176,1142.0,0.00525535890143671,188036.0,0.865321073897157
full,lstm,896,42,raw_windows,attack,19068.0,17219.0,0.9030312565554857,1519.0,0.07966226138032305,129.0,0.006765261170547514,201.0,0.010541220893643802
full,lstm,896,42,raw_windows,investigation,76719.0,4738.0,0.061757843558961925,63573.0,0.828647401556329,1362.0,0.01775309897157158,7046.0,0.09184165591313756
full,lstm,896,42,raw_windows,mount,35279.0,181.0,0.0051305309107401,5208.0,0.147623231951019,29802.0,0.8447518353694833,88.0,0.0024944017687576177
full,lstm,896,42,raw_windows,other,217302.0,3174.0,0.014606400309247038,18132.0,0.08344147775906342,1027.0,0.00472614149892776,194969.0,0.8972259804327618
full,lstm,896,42,smoothed_frames,attack,19068.0,17223.0,0.9032410320956576,1519.0,0.07966226138032305,129.0,0.006765261170547514,197.0,0.010331445353471785
full,lstm,896,42,smoothed_frames,investigation,76719.0,4779.0,0.06229226136941305,63573.0,0.828647401556329,1362.0,0.01775309897157158,7005.0,0.09130723810268643
full,lstm,896,42,smoothed_frames,mount,35279.0,181.0,0.0051305309107401,5208.0,0.147623231951019,29802.0,0.8447518353694833,88.0,0.0024944017687576177
full,lstm,896,42,smoothed_frames,other,217302.0,3193.0,0.014693836227922431,18132.0,0.08344147775906342,1027.0,0.00472614149892776,194950.0,0.8971385445140864
full,lstm,896,43,raw_windows,attack,19068.0,16061.0,0.842301237675687,2731.0,0.14322425005244388,161.0,0.008443465491923641,115.0,0.006031046779945458
full,lstm,896,43,raw_windows,investigation,76719.0,3618.0,0.04715911312712626,65316.0,0.8513666757908732,845.0,0.011014220727590297,6940.0,0.09045999035441026
full,lstm,896,43,raw_windows,mount,35279.0,29.0,0.000822018764704215,5221.0,0.14799172312140366,29862.0,0.8464525638481817,167.0,0.004733694265710479
full,lstm,896,43,raw_windows,other,217302.0,3108.0,0.014302675539111466,18908.0,0.08701254475338469,1020.0,0.004693928265731563,194266.0,0.8939908514417723
full,lstm,896,43,smoothed_frames,attack,19068.0,16065.0,0.8425110132158591,2731.0,0.14322425005244388,161.0,0.008443465491923641,111.0,0.005821271239773443
full,lstm,896,43,smoothed_frames,investigation,76719.0,3659.0,0.047693530937577396,65316.0,0.8513666757908732,845.0,0.011014220727590297,6899.0,0.08992557254395912
full,lstm,896,43,smoothed_frames,mount,35279.0,29.0,0.000822018764704215,5221.0,0.14799172312140366,29862.0,0.8464525638481817,167.0,0.004733694265710479
full,lstm,896,43,smoothed_frames,other,217302.0,3127.0,0.01439011145778686,18908.0,0.08701254475338469,1020.0,0.004693928265731563,194247.0,0.8939034155230969
full,lstm,896,44,raw_windows,attack,19068.0,16411.0,0.8606565974407384,2415.0,0.12665198237885464,113.0,0.00592615900985945,129.0,0.006765261170547514
full,lstm,896,44,raw_windows,investigation,76719.0,3769.0,0.04912733481927554,67162.0,0.8754285118419166,720.0,0.009384898134751496,5068.0,0.06605925520405637
full,lstm,896,44,raw_windows,mount,35279.0,161.0,0.004563621417840642,6217.0,0.1762238158677967,28813.0,0.816718160945605,88.0,0.0024944017687576177
full,lstm,896,44,raw_windows,other,217302.0,3131.0,0.014408519019613257,24062.0,0.11073068816669888,930.0,0.004279758124637601,189179.0,0.8705810346890502
full,lstm,896,44,smoothed_frames,attack,19068.0,16415.0,0.8608663729809104,2415.0,0.12665198237885464,113.0,0.00592615900985945,125.0,0.006555485630375498
full,lstm,896,44,smoothed_frames,investigation,76719.0,3810.0,0.04966175262972666,67162.0,0.8754285118419166,720.0,0.009384898134751496,5027.0,0.06552483739360523
full,lstm,896,44,smoothed_frames,mount,35279.0,161.0,0.004563621417840642,6217.0,0.1762238158677967,28813.0,0.816718160945605,88.0,0.0024944017687576177
full,lstm,896,44,smoothed_frames,other,217302.0,3150.0,0.014495954938288648,24062.0,0.11073068816669888,930.0,0.004279758124637601,189160.0,0.8704935987703749
no_group_visual,attention,256,42,raw_windows,attack,19068.0,17753.0,0.9310362911684498,1007.0,0.052810992238305016,183.0,0.00959723096286973,125.0,0.006555485630375498
no_group_visual,attention,256,42,raw_windows,investigation,76719.0,6461.0,0.08421642617865197,63645.0,0.8295858913698041,1451.0,0.018913176657672805,5162.0,0.06728450579387114
no_group_visual,attention,256,42,raw_windows,mount,35279.0,242.0,0.006859604864083449,1986.0,0.05629411264491624,32950.0,0.933983389551858,101.0,0.002862892939142266
no_group_visual,attention,256,42,raw_windows,other,217302.0,4072.0,0.018738897939273455,20690.0,0.09521311354704512,1480.0,0.006810797875767365,191060.0,0.8792371906379141
no_group_visual,attention,256,42,smoothed_frames,attack,19068.0,17757.0,0.9312460667086218,1007.0,0.052810992238305016,183.0,0.00959723096286973,121.0,0.006345710090203482
no_group_visual,attention,256,42,smoothed_frames,investigation,76719.0,6502.0,0.0847508439891031,63645.0,0.8295858913698041,1451.0,0.018913176657672805,5121.0,0.06675008798342001
no_group_visual,attention,256,42,smoothed_frames,mount,35279.0,242.0,0.006859604864083449,1986.0,0.05629411264491624,32950.0,0.933983389551858,101.0,0.002862892939142266
no_group_visual,attention,256,42,smoothed_frames,other,217302.0,4091.0,0.018826333857948845,20690.0,0.09521311354704512,1480.0,0.006810797875767365,191041.0,0.8791497547192386
no_group_visual,attention,256,43,raw_windows,attack,19068.0,17265.0,0.9054436752674638,1485.0,0.07787916928886092,122.0,0.006398153975246486,196.0,0.010279001468428781
no_group_visual,attention,256,43,raw_windows,investigation,76719.0,4914.0,0.06405192976967895,63318.0,0.8253235834669378,990.0,0.012904234935283306,7497.0,0.09772025182809994
no_group_visual,attention,256,43,raw_windows,mount,35279.0,316.0,0.008957169987811446,2545.0,0.07213923297145611,32201.0,0.9127526290427733,217.0,0.006150967997959126
no_group_visual,attention,256,43,raw_windows,other,217302.0,3105.0,0.014288869867741668,16252.0,0.07478992370065624,1295.0,0.005959448141296444,196650.0,0.9049617582903057
no_group_visual,attention,256,43,smoothed_frames,attack,19068.0,17269.0,0.9056534508076358,1485.0,0.07787916928886092,122.0,0.006398153975246486,192.0,0.010069225928256766
no_group_visual,attention,256,43,smoothed_frames,investigation,76719.0,4955.0,0.06458634758013009,63318.0,0.8253235834669378,990.0,0.012904234935283306,7456.0,0.09718583401764883
no_group_visual,attention,256,43,smoothed_frames,mount,35279.0,316.0,0.008957169987811446,2545.0,0.07213923297145611,32201.0,0.9127526290427733,217.0,0.006150967997959126
no_group_visual,attention,256,43,smoothed_frames,other,217302.0,3124.0,0.01437630578641706,16252.0,0.07478992370065624,1295.0,0.005959448141296444,196631.0,0.9048743223716302
no_group_visual,attention,256,44,raw_windows,attack,19068.0,16501.0,0.8653765470946088,2196.0,0.11516677155443675,242.0,0.012691420180406964,129.0,0.006765261170547514
no_group_visual,attention,256,44,raw_windows,investigation,76719.0,4177.0,0.054445443762301385,67889.0,0.8849046520418671,1175.0,0.015315632372684733,3478.0,0.04533427182314681
no_group_visual,attention,256,44,raw_windows,mount,35279.0,65.0,0.0018424558519232405,2570.0,0.07284786983758043,32594.0,0.9238924005782477,50.0,0.0014172737322486464
no_group_visual,attention,256,44,raw_windows,other,217302.0,3529.0,0.016240071421339885,26945.0,0.12399793835307545,1509.0,0.0069442526990087525,185319.0,0.852817737526576
no_group_visual,attention,256,44,smoothed_frames,attack,19068.0,16505.0,0.8655863226347807,2196.0,0.11516677155443675,242.0,0.012691420180406964,125.0,0.006555485630375498
no_group_visual,attention,256,44,smoothed_frames,investigation,76719.0,4218.0,0.05497986157275251,67889.0,0.8849046520418671,1175.0,0.015315632372684733,3437.0,0.044799854012695685
no_group_visual,attention,256,44,smoothed_frames,mount,35279.0,65.0,0.0018424558519232405,2570.0,0.07284786983758043,32594.0,0.9238924005782477,50.0,0.0014172737322486464
no_group_visual,attention,256,44,smoothed_frames,other,217302.0,3548.0,0.016327507340015278,26945.0,0.12399793835307545,1509.0,0.0069442526990087525,185300.0,0.8527303016079005
no_group_visual,attention,512,42,raw_windows,attack,19068.0,17572.0,0.9215439479756661,1164.0,0.06104468219005664,217.0,0.011380323054331865,115.0,0.006031046779945458
no_group_visual,attention,512,42,raw_windows,investigation,76719.0,6487.0,0.08455532527796243,63459.0,0.82716145935166,1490.0,0.01942152530663851,5283.0,0.0688616900637391
no_group_visual,attention,512,42,raw_windows,mount,35279.0,228.0,0.006462768219053828,1898.0,0.05379971087615862,33006.0,0.9355707361319765,147.0,0.004166784772811021
no_group_visual,attention,512,42,raw_windows,other,217302.0,4545.0,0.02091559212524505,19671.0,0.09052378717177016,1399.0,0.0064380447487828,191687.0,0.882122575954202
no_group_visual,attention,512,42,smoothed_frames,attack,19068.0,17576.0,0.9217537235158381,1164.0,0.06104468219005664,217.0,0.011380323054331865,111.0,0.005821271239773443
no_group_visual,attention,512,42,smoothed_frames,investigation,76719.0,6528.0,0.08508974308841356,63459.0,0.82716145935166,1490.0,0.01942152530663851,5242.0,0.06832727225328797
no_group_visual,attention,512,42,smoothed_frames,mount,35279.0,228.0,0.006462768219053828,1898.0,0.05379971087615862,33006.0,0.9355707361319765,147.0,0.004166784772811021
no_group_visual,attention,512,42,smoothed_frames,other,217302.0,4564.0,0.021003028043920444,19671.0,0.09052378717177016,1399.0,0.0064380447487828,191668.0,0.8820351400355266
no_group_visual,attention,512,43,raw_windows,attack,19068.0,17269.0,0.9056534508076358,1515.0,0.07945248584015104,160.0,0.008391021606880638,124.0,0.006503041745332494
no_group_visual,attention,512,43,raw_windows,investigation,76719.0,4986.0,0.0649904195831541,65314.0,0.8513406066293878,1086.0,0.014155554686583506,5333.0,0.06951341910087462
no_group_visual,attention,512,43,raw_windows,mount,35279.0,333.0,0.009439043056775986,2821.0,0.07996258397346863,32020.0,0.9076220981320332,105.0,0.002976274837722158
no_group_visual,attention,512,43,raw_windows,other,217302.0,3732.0,0.0171742551840296,20446.0,0.09409025227563483,1198.0,0.005513064767006286,191926.0,0.8832224277733293
no_group_visual,attention,512,43,smoothed_frames,attack,19068.0,17273.0,0.9058632263478078,1515.0,0.07945248584015104,160.0,0.008391021606880638,120.0,0.0062932662051604785
no_group_visual,attention,512,43,smoothed_frames,investigation,76719.0,5027.0,0.06552483739360523,65314.0,0.8513406066293878,1086.0,0.014155554686583506,5292.0,0.06897900129042349
no_group_visual,attention,512,43,smoothed_frames,mount,35279.0,333.0,0.009439043056775986,2821.0,0.07996258397346863,32020.0,0.9076220981320332,105.0,0.002976274837722158
no_group_visual,attention,512,43,smoothed_frames,other,217302.0,3751.0,0.01726169110270499,20446.0,0.09409025227563483,1198.0,0.005513064767006286,191907.0,0.8831349918546539
no_group_visual,attention,512,44,raw_windows,attack,19068.0,17277.0,0.9060730018879799,1478.0,0.07751206209355989,181.0,0.009492343192783722,132.0,0.006922592825676526
no_group_visual,attention,512,44,raw_windows,investigation,76719.0,4943.0,0.06442993261121756,66284.0,0.8639841499498169,1373.0,0.017896479359741393,4119.0,0.05368943807922418
no_group_visual,attention,512,44,raw_windows,mount,35279.0,165.0,0.004677003316420534,2076.0,0.0588452053629638,32971.0,0.9345786445194024,67.0,0.0018991468012131863
