class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.5,0.6363636363636364,0.7021276595744681,0.6676300578034681,0.6996805111821086,0.6656534954407295,0.6822429906542057
1,investigation,5109,0.3,0.8383466782081801,0.7582697201017812,0.796300102774923,0.8229246001523229,0.8459581131336856,0.8342824051732459
2,mount,1418,0.3,0.9074074074074074,0.7602256699576869,0.8273215656178051,0.9051580698835274,0.767277856135402,0.8305343511450382
3,other,3223,0.0,0.7138469413872537,0.8653428482780019,0.782328190743338,0.8010265700483091,0.8231461371393112,0.8119357306809488
