epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.8121225845337288,0.6670912119133928,0.7312360987895065,0.697390614148229,0.6483987240920535,202.35135698318481,5e-05,5e-05,50.7,6.71,nan,nan,nan,nan,0.2747126436781609,0.7264437689969605,0.3986655546288574,0.8358917108568239,0.5862203953807007,0.689139438564197,0.8896925858951176,0.693935119887165,0.779714738510301,0.6219026548672566,0.8721687868445548,0.7260751646648586
2,0.6120946698100963,0.7625649064367591,0.6769633164740212,0.7272546879650759,0.6975805049242292,203.96570873260498,5e-05,5e-05,50.6,6.55,nan,nan,nan,nan,0.5680272108843537,0.5075987841945289,0.536115569823435,0.8499188750676041,0.6151888823644549,0.713750425797661,0.8425435276305829,0.7849083215796897,0.8127053669222345,0.6099454469156526,0.9019547005895129,0.7277506571535861
3,0.5671725314647706,0.7823062604095229,0.6535263354757003,0.7514634388332175,0.6388019046588437,204.39244055747986,5e-05,5e-05,50.6,6.55,nan,nan,nan,nan,0.27363737486095663,0.7477203647416414,0.40065146579804567,0.7316531938500554,0.903503621060873,0.8085479068138028,0.9380097879282219,0.40550070521861775,0.5662235352043329,0.9464127546501329,0.6630468507601613,0.7797847108191936
4,0.5255651142109524,0.8006760066620946,0.6240300961703594,0.762575652346463,0.6975295513076207,204.52351784706116,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.26666666666666666,0.8145896656534954,0.4017991004497751,0.8550759013282733,0.7056175376786064,0.7731903485254692,0.7922419460881,0.8497884344146686,0.8200068050357264,0.7815403056637699,0.8091839900713621,0.7951219512195121
5,0.49491418167937046,0.8114529244636034,0.5593685804548422,0.7916459966266495,0.740319058928062,204.43725633621216,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.6439393939393939,0.5167173252279635,0.5733558178752108,0.821826280623608,0.7944803288314739,0.8079219745222931,0.9192949907235621,0.6988716502115656,0.7940705128205129,0.7264349657714586,0.8560347502327025,0.7859279304942316
6,0.48206450543760504,0.819535612814735,0.5604679328855127,0.76674273241393,0.7321482150893122,204.49367022514343,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.4166666666666667,0.8206686930091185,0.5527123848515865,0.870162932790224,0.6690154629085927,0.7564457231382097,0.8003814367450731,0.88787023977433,0.8418589100635239,0.7076335877862595,0.8628606887992554,0.7775758423039284
7,0.46600306828193905,0.827471343195846,0.5647253906077129,0.787578132751265,0.7143933913904031,204.4973542690277,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.43302752293577984,0.7173252279635258,0.540045766590389,0.7971150243536905,0.8328440007829321,0.814587919977027,0.9092996555683123,0.5585331452750353,0.692005242463958,0.7984962406015037,0.8237666770089979,0.8109346365302383
8,0.4583209419512076,0.8268345253257569,0.5769392400137371,0.752455600754043,0.7340008951662629,204.6680543422699,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.5165289256198347,0.7598784194528876,0.6150061500615006,0.873326191751473,0.638285378743394,0.737532511591089,0.8236529041287614,0.8300423131170663,0.8268352651914297,0.6534296028880866,0.8985417313062364,0.756629653821032
9,0.4347461866138964,0.8363378073870873,0.6018850540303411,0.7736878658597083,0.7719168924084714,204.4714059829712,5e-05,5e-05,50.7,6.55,nan,nan,nan,nan,0.8102189781021898,0.6747720364741642,0.7363184079601991,0.8427069044352995,0.721471912311607,0.7773911209532848,0.8978040540540541,0.7496473906911142,0.8170637970791699,0.6656463385919472,0.8771331058020477,0.7568942436412316
10,0.41265838433839497,0.8444204957382189,0.5798374016177914,0.7904554023216589,0.7210871177995788,204.80368638038635,5e-05,5e-05,50.7,6.57,nan,nan,nan,nan,0.4070121951219512,0.8115501519756839,0.5421319796954316,0.8049753133308014,0.829712272460364,0.8171566265060243,0.9107929515418502,0.5832157968970381,0.7110920034393808,0.8107109879963066,0.8172510083772883,0.8139678615574785
