epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.5941208267823843,0.7814245125893994,0.45488563602021526,0.8487945232661971,0.781216453272697,188.94206404685974,5e-05,5e-05,50.7,6.6,nan,nan,nan,nan,0.6210526315789474,0.5379939209726444,0.5765472312703583,0.8224612129760226,0.9130945390487375,0.8654113718578983,0.9080168776371308,0.7588152327221439,0.8267383787936996,0.8978549540347294,0.8181818181818182,0.8561688311688314
2,0.4627698525336796,0.8368766532771628,0.5253456558097184,0.8212124218672487,0.7468205419505207,190.83826565742493,5e-05,5e-05,50.5,6.61,nan,nan,nan,nan,0.6263345195729537,0.5349544072948328,0.5770491803278689,0.808863760714937,0.8680759444118222,0.8374244712990936,0.9326599326599326,0.5860366713681241,0.7197921177999134,0.8279789719626168,0.8796152652807943,0.8530163983752068
3,0.4242479203846948,0.8433917899480748,0.41587094763896265,0.857128683401131,0.7981781034653874,191.17000579833984,5e-05,5e-05,50.7,6.6,nan,nan,nan,nan,0.6141975308641975,0.6048632218844985,0.6094946401225114,0.8483041371598956,0.8909767077706009,0.8691169451073985,0.9285714285714286,0.7792665726375176,0.8473926380368099,0.869959362300719,0.863481228668942,0.8667081905948303
4,0.40312395311109606,0.855736259429803,0.4212940909714985,0.86020438535569,0.7998235925333399,191.51940751075745,5e-05,5e-05,50.7,6.62,nan,nan,nan,nan,0.48919449901768175,0.756838905775076,0.594272076372315,0.8612214029117036,0.8915639068310824,0.8761300250048087,0.9450084602368867,0.7877291960507757,0.8592307692307692,0.8870603420458212,0.8529320508842693,0.8696614995254666
5,0.3806030752405898,0.8608308023905163,0.4284482040112683,0.8539537652544895,0.7992245255945696,192.15467596054077,5e-05,5e-05,50.7,6.61,nan,nan,nan,nan,0.5951219512195122,0.7416413373860182,0.6603518267929633,0.8250698324022346,0.9250342532785281,0.8721971025191473,0.9327014218009478,0.693935119887165,0.7957945814799838,0.9192654192654193,0.8231461371393112,0.8685545915861843
6,0.36367877785460934,0.866121289311257,0.45298228652312583,0.832126202996329,0.7828122329423861,191.934552192688,5e-05,5e-05,50.7,6.61,nan,nan,nan,nan,0.4631217838765009,0.8206686930091185,0.5921052631578947,0.8862053959965187,0.7972205911137209,0.8393611540443072,0.9273927392739274,0.7926657263751763,0.8547528517110267,0.7917570498915402,0.905988209742476,0.8450296628563161
7,0.3637854402423559,0.8701381404918194,0.45447774831832033,0.8539537652544895,0.7977757714535156,191.84793210029602,5e-05,5e-05,50.7,6.61,nan,nan,nan,nan,0.5429184549356223,0.7689969604863222,0.6364779874213836,0.8528138528138528,0.8868663143472304,0.8695068125119939,0.9571428571428572,0.7087447108603667,0.8144246353322528,0.8670769230769231,0.8743406763884579,0.870693650548432
8,0.3381565580491946,0.8751347114725189,0.4860797721840855,0.8110923702748288,0.7893619975529858,190.885666847229,5e-05,5e-05,50.8,6.63,nan,nan,nan,nan,0.559322033898305,0.8024316109422492,0.6591760299625468,0.9057527539779682,0.724212174593854,0.8048727430933217,0.922782874617737,0.8511988716502116,0.8855465884079237,0.7128618889416232,0.9320508842693143,0.8078526287481511
9,0.3404835273444559,0.87371411776232,0.475502414675799,0.846810199424546,0.7904528841787557,191.49004316329956,5e-05,5e-05,50.7,6.62,nan,nan,nan,nan,0.5825688073394495,0.7720364741641338,0.6640522875816992,0.8359933957072097,0.8919553728714034,0.8630681818181818,0.9380165289256198,0.6403385049365303,0.7611064543168482,0.8734491315136477,0.8737201365187713,0.8735846129982938
10,0.3063746424768482,0.8882139708043499,0.4246672875377015,0.8661573568806429,0.81290724536923,192.04191255569458,2.5e-05,2.5e-05,50.8,6.63,nan,nan,nan,nan,0.5756207674943566,0.7750759878419453,0.660621761658031,0.855173681308583,0.9107457428068115,0.882085308056872,0.9417562724014337,0.7411847672778561,0.829518547750592,0.8999675219227021,0.8597579894508223,0.8794033640114249
