stream,head,capacity,seed,prediction_type,class,evaluated_videos,mean_gt_frames,mean_pred_frames,mean_frame_precision,mean_frame_recall,mean_frame_f1,mean_bout_f1_iou10,mean_bout_f1_iou25,mean_bout_f1_iou50,sum_gt_frames,sum_pred_frames
no_relations,lstm,256,43,smoothed_frames,investigation,28,2739.964285714286,3430.8571428571427,0.6019456288338368,0.7564068972184768,0.663808905421453,0.6163883512738473,0.5442235894041547,0.3437027933649923,76719,96064
no_relations,lstm,256,43,smoothed_frames,mount,28,1259.9642857142858,1193.142857142857,0.4457902958529049,0.435574971056179,0.4237082023928103,0.4274937243892158,0.4005357951601765,0.3461671217249749,35279,33408
no_relations,lstm,256,43,smoothed_frames,other,28,7760.785714285715,7015.428571428572,0.953960375298531,0.8652375219015614,0.9061658541344906,0.0,0.0,0.0,217302,196432
no_relations,lstm,256,44,raw_windows,attack,28,681.0,721.1428571428571,0.4088544173074529,0.3101608296373134,0.3345480885386821,0.35724529891270274,0.3194456459250798,0.20665482077136213,19068,20192
no_relations,lstm,256,44,raw_windows,investigation,28,2739.964285714286,3720.0,0.551607953740268,0.7836889223841992,0.6408611921906447,0.6118767337942377,0.5291178651600377,0.3099008868096394,76719,104160
no_relations,lstm,256,44,raw_windows,mount,28,1259.9642857142858,1427.4285714285713,0.40749344366958384,0.5255883101607232,0.43266057275587616,0.4337421044741588,0.4234987571352232,0.3618879082502147,35279,39968
no_relations,lstm,256,44,raw_windows,other,28,7760.785714285715,6573.142857142857,0.9734209117741248,0.8187414896782289,0.8878136067134026,0.0,0.0,0.0,217302,184048
no_relations,lstm,256,44,smoothed_frames,attack,28,681.0,723.4285714285714,0.40839204092876086,0.3101920757315516,0.33441447829327353,0.35673577171874055,0.31876503537240103,0.20614622429794688,19068,20256
no_relations,lstm,256,44,smoothed_frames,investigation,28,2739.964285714286,3720.0,0.551607953740268,0.7836889223841992,0.6408611921906447,0.6118767337942377,0.5291178651600377,0.3099008868096394,76719,104160
no_relations,lstm,256,44,smoothed_frames,mount,28,1259.9642857142858,1427.4285714285713,0.40749344366958384,0.5255883101607232,0.43266057275587616,0.4337421044741588,0.4234987571352232,0.3618879082502147,35279,39968
no_relations,lstm,256,44,smoothed_frames,other,28,7760.785714285715,6570.857142857143,0.9736757825922184,0.8186261464833064,0.8878431885442787,0.0,0.0,0.0,217302,183984
no_relations,lstm,512,42,raw_windows,attack,28,681.0,870.2857142857143,0.38977964939299165,0.3919133790167278,0.37849686195228116,0.39802320947422504,0.38284582037247283,0.2577412088404121,19068,24368
no_relations,lstm,512,42,raw_windows,investigation,28,2739.964285714286,3548.0,0.5925249669849934,0.7776376633365152,0.6644865988060406,0.6249215095023264,0.5483661338076488,0.3449153098965355,76719,99344
no_relations,lstm,512,42,raw_windows,mount,28,1259.9642857142858,1176.5714285714287,0.4515354180779932,0.45047388890150797,0.4400964644394692,0.4451292244518846,0.4344410620395842,0.35171604029978415,35279,32944
no_relations,lstm,512,42,raw_windows,other,28,7760.785714285715,6846.857142857143,0.9619653075916449,0.851372234273778,0.9019219773542695,0.0,0.0,0.0,217302,191712
no_relations,lstm,512,42,smoothed_frames,attack,28,681.0,872.5714285714286,0.38943763075919297,0.391944625110966,0.37835958550575083,0.3973429373653815,0.3822789269484365,0.2572876941011831,19068,24432
no_relations,lstm,512,42,smoothed_frames,investigation,28,2739.964285714286,3548.0,0.5925249669849934,0.7776376633365152,0.6644865988060406,0.6249215095023264,0.5483661338076488,0.3449153098965355,76719,99344
no_relations,lstm,512,42,smoothed_frames,mount,28,1259.9642857142858,1176.5714285714287,0.4515354180779932,0.45047388890150797,0.4400964644394692,0.4451292244518846,0.4344410620395842,0.35171604029978415,35279,32944
no_relations,lstm,512,42,smoothed_frames,other,28,7760.785714285715,6844.571428571428,0.9622108845036804,0.8512568910788555,0.9019552584099326,0.0,0.0,0.0,217302,191648
no_relations,lstm,512,43,raw_windows,attack,28,681.0,873.1428571428571,0.38967314817238485,0.3939596959508664,0.3814121031598406,0.39185890841097787,0.38006555267903736,0.2806999764810179,19068,24448
no_relations,lstm,512,43,raw_windows,investigation,28,2739.964285714286,3729.1428571428573,0.5799817779114642,0.785676213277214,0.6585205793995483,0.6237238368156214,0.5342095651380215,0.3244451627035406,76719,104416
no_relations,lstm,512,43,raw_windows,mount,28,1259.9642857142858,1086.857142857143,0.4795355632864725,0.41418726011918805,0.4288791499412161,0.442307319721916,0.41036854421171187,0.3441864407159438,35279,30432
no_relations,lstm,512,43,raw_windows,other,28,7760.785714285715,6752.571428571428,0.9628278994482713,0.8443062512961702,0.8979162156463814,0.0,0.0,0.0,217302,189072
no_relations,lstm,512,43,smoothed_frames,attack,28,681.0,875.4285714285714,0.3893479460715576,0.3939909420451046,0.3812736013363574,0.3911786363021343,0.37944196991259743,0.2803031510841925,19068,24512
no_relations,lstm,512,43,smoothed_frames,investigation,28,2739.964285714286,3729.1428571428573,0.5799817779114642,0.785676213277214,0.6585205793995483,0.6237238368156214,0.5342095651380215,0.3244451627035406,76719,104416
no_relations,lstm,512,43,smoothed_frames,mount,28,1259.9642857142858,1086.857142857143,0.4795355632864725,0.41418726011918805,0.4288791499412161,0.442307319721916,0.41036854421171187,0.3441864407159438,35279,30432
no_relations,lstm,512,43,smoothed_frames,other,28,7760.785714285715,6750.285714285715,0.9630701491725782,0.8441909081012478,0.8979489740737279,0.0,0.0,0.0,217302,189008
no_relations,lstm,512,44,raw_windows,attack,28,681.0,802.8571428571429,0.40355761786735195,0.3718129060315897,0.3740352150531697,0.3886248082557911,0.36868107007675877,0.25290356925176066,19068,22480
no_relations,lstm,512,44,raw_windows,investigation,28,2739.964285714286,3466.8571428571427,0.6104801701468903,0.7617437452509971,0.6683283783720249,0.6054947518801405,0.5358098363690482,0.3480973119199781,76719,97072
no_relations,lstm,512,44,raw_windows,mount,28,1259.9642857142858,1077.7142857142858,0.48509965988136267,0.4114997544720758,0.4294260707046639,0.4521109375348734,0.43030839707424473,0.3336070713419316,35279,30176
no_relations,lstm,512,44,raw_windows,other,28,7760.785714285715,7094.285714285715,0.9489241636943113,0.873946787238571,0.9084672575714651,0.0,0.0,0.0,217302,198640
no_relations,lstm,512,44,smoothed_frames,attack,28,681.0,805.1428571428571,0.40319396001491814,0.3718441521258279,0.37389400057806726,0.38814186782687227,0.36791241096476235,0.25237104855117276,19068,22544
no_relations,lstm,512,44,smoothed_frames,investigation,28,2739.964285714286,3466.8571428571427,0.6104801701468903,0.7617437452509971,0.6683283783720249,0.6054947518801405,0.5358098363690482,0.3480973119199781,76719,97072
no_relations,lstm,512,44,smoothed_frames,mount,28,1259.9642857142858,1077.7142857142858,0.48509965988136267,0.4114997544720758,0.4294260707046639,0.4521109375348734,0.43030839707424473,0.3336070713419316,35279,30176
no_relations,lstm,512,44,smoothed_frames,other,28,7760.785714285715,7092.0,0.9491568961183382,0.8738314440436484,0.908501015510236,0.0,0.0,0.0,217302,198576
no_relations,lstm,896,42,raw_windows,attack,28,681.0,896.0,0.38230459227380215,0.4107718456987328,0.3884777591921691,0.3990097313267566,0.38722608810452863,0.2760008859513844,19068,25088
no_relations,lstm,896,42,raw_windows,investigation,28,2739.964285714286,3441.714285714286,0.6074683250519451,0.7510478402803697,0.6612607169710412,0.6124647470148729,0.5296857928045811,0.338977985326866,76719,96368
no_relations,lstm,896,42,raw_windows,mount,28,1259.9642857142858,1142.2857142857142,0.45103350653208174,0.43588704214552126,0.4302231143287412,0.42575757891872673,0.41710978017658834,0.33306915418410815,35279,31984
no_relations,lstm,896,42,raw_windows,other,28,7760.785714285715,6961.714285714285,0.9574588262047167,0.8619111014773451,0.9057081676833996,0.0,0.0,0.0,217302,194928
no_relations,lstm,896,42,smoothed_frames,attack,28,681.0,898.2857142857143,0.38198561406140435,0.41080309179297103,0.3883377516235688,0.39850299749267176,0.38643523422681186,0.2754326717614904,19068,25152
no_relations,lstm,896,42,smoothed_frames,investigation,28,2739.964285714286,3441.714285714286,0.6074683250519451,0.7510478402803697,0.6612607169710412,0.6124647470148729,0.5296857928045811,0.338977985326866,76719,96368
