backend,model,feature_set,frame_macro_f1_mean,bout_f1_iou10_mean,bout_f1_iou25_mean,bout_f1_iou50_mean,frame_macro_f1_sd,bout_f1_iou10_sd,bout_f1_iou25_sd,bout_f1_iou50_sd
mars_yolo_sppf,rf,pose_frame,0.6987561564486543,0.6745353126843558,0.614002039062465,0.4420137421132111,0.0016563688974045511,0.0007892828577889897,0.0033819201449990025,0.004256768198938256
mars_yolo_sppf,rf,pose_visual_frame_pca,0.691810897677343,0.6760775340223875,0.6072699967178208,0.43089022524223886,0.001192196527670124,0.003309684871890228,0.003411349244554748,0.0013323379772552733
mars_yolo_sppf,rf,pose_visual_window_pca,0.718233357946604,0.6953258873905238,0.6479928162761839,0.48558271264284875,0.0012423407259653527,0.001545761406654749,0.0022840375696502146,0.0011308824652600212
mars_yolo_sppf,rf,pose_window,0.7191061553725321,0.6980255213679896,0.6517723844435623,0.4810923587239208,0.0022819534193631278,0.0009655377118302149,0.004088767636118787,0.0044957246559168326
mars_yolo_sppf,xgb,pose_frame,0.6915717294552133,0.6799466660345087,0.6039560368772375,0.4253908423297473,0.0007376482877829701,0.006660288775170271,0.004650871547280065,0.016750376986874
mars_yolo_sppf,xgb,pose_visual_frame_pca,0.6849800095545565,0.678410148285208,0.6005853789273751,0.41460874699879335,0.003270599211779462,0.007644886806368291,0.006555851242733862,0.0040194070655074875
mars_yolo_sppf,xgb,pose_visual_window_pca,0.7279424985249262,0.7034196542373214,0.6555435390540048,0.49491560050152056,0.004205807916930842,0.004008570018027194,0.001593162433143153,0.0034996325916437946
mars_yolo_sppf,xgb,pose_window,0.7341985515392325,0.7055918127449309,0.6628111759848578,0.5021969312407829,0.0020436717130232194,0.002470588930853033,0.0033051634066851715,0.004253004362543605
