class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.5,0.5271867612293144,0.6778115501519757,0.5930851063829787,0.5982905982905983,0.6382978723404256,0.6176470588235294
1,investigation,5109,0.3,0.8500237304224015,0.7011156782149148,0.7684221817011692,0.8308641975308642,0.7903699354081033,0.810111345170027
2,mount,1418,0.3,0.8263555250514756,0.849083215796897,0.8375652173913044,0.8224489795918367,0.8526093088857546,0.8372576177285318
3,other,3223,0.0,0.6920953575909661,0.8557244802978592,0.7652608213096559,0.768393172454385,0.8101147998758921,0.7887026128983537
