class_index,class_name,threshold,selected,precision,recall,f1,macro_f1,support
0,attack,0.3,False,0.5234741784037559,0.6778115501519757,0.590728476821192,0.7564794142588782,329
0,attack,0.35,False,0.5296912114014252,0.6778115501519757,0.5946666666666667,0.7575964989204541,329
0,attack,0.4,False,0.5362318840579711,0.6747720364741642,0.5975773889636609,0.7583339573645733,329
0,attack,0.45,False,0.5612244897959183,0.668693009118541,0.6102635228848821,0.7614632246155411,329
0,attack,0.5,True,0.5982905982905983,0.6382978723404256,0.6176470588235294,0.7634296586551105,329
0,attack,0.55,False,0.6298701298701299,0.5896656534954408,0.609105180533752,0.7612672132589845,329
0,attack,0.6000000000000001,False,0.6654545454545454,0.5562310030395137,0.6059602649006622,0.7602998878583898,329
0,attack,0.65,False,0.7037037037037037,0.5197568389057751,0.5979020979020978,0.7577353607579073,329
0,attack,0.7,False,0.7476190476190476,0.47720364741641336,0.5825602968460111,0.7531551745894891,329
0,attack,0.75,False,0.8045977011494253,0.425531914893617,0.5566600397614314,0.7458557333866083,329
0,attack,0.8,False,0.8297872340425532,0.3556231003039514,0.49787234042553197,0.7302814051187984,329
0,attack,0.8500000000000001,False,0.8648648648648649,0.2917933130699088,0.4363636363636363,0.7141943224358445,329
0,attack,0.9000000000000001,False,0.9433962264150944,0.1519756838905775,0.2617801047120419,0.668984283534893,329
0,attack,0.95,False,1.0,0.02735562310030395,0.05325443786982248,0.6156287908267031,329
1,investigation,0.3,True,0.8308641975308642,0.7903699354081033,0.810111345170027,0.7634296586551105,5109
1,investigation,0.35,False,0.8384335544618018,0.7668819729888432,0.8010631772643632,0.7593800665652892,5109
1,investigation,0.4,False,0.8465302491103203,0.7449598747308671,0.7925039042165538,0.7555323220881353,5109
1,investigation,0.45,False,0.8548311444652908,0.7134468584850264,0.7777659233969914,0.7484276899734544,5109
1,investigation,0.5,False,0.8648445336008024,0.6750831865335682,0.7582719577882819,0.7395992158343746,5109
1,investigation,0.55,False,0.8745989304812835,0.640242708944999,0.7392925754322522,0.73161522103882,5109
1,investigation,0.6000000000000001,False,0.8859878154917319,0.5977686435701702,0.7138849929873772,0.7213633702107434,5109
1,investigation,0.65,False,0.8901309485787289,0.5455079271873166,0.6764563106796118,0.7074682204490954,5109
1,investigation,0.7,False,0.9020599927719551,0.48854961832061067,0.6338242762823768,0.6920722528437886,5109
1,investigation,0.75,False,0.9124305852199914,0.4180857310628303,0.5734228187919463,0.6716431933418047,5109
1,investigation,0.8,False,0.9294628323385784,0.33529066353493836,0.4928078250863061,0.6452721417908294,5109
1,investigation,0.8500000000000001,False,0.9421352893235534,0.22626737130553926,0.3648989898989899,0.605910380498312,5109
1,investigation,0.9000000000000001,False,0.9654036243822076,0.11469954981405363,0.20503848845346398,0.558886222274726,5109
1,investigation,0.95,False,0.9782608695652174,0.008807985907222548,0.017458777885548008,0.5056265472036972,5109
2,mount,0.3,True,0.8224489795918367,0.8526093088857546,0.8372576177285318,0.7634296586551105,1418
2,mount,0.35,False,0.8228454172366622,0.8483779971791255,0.8354166666666667,0.7628068918165114,1418
2,mount,0.4,False,0.8278008298755186,0.8441466854724965,0.8358938547486032,0.7627454976185424,1418
2,mount,0.45,False,0.8346180798878766,0.8399153737658674,0.8372583479789103,0.7628861525825299,1418
2,mount,0.5,False,0.8445558739255015,0.8314527503526093,0.837953091684435,0.7628295677667144,1418
2,mount,0.55,False,0.8565153733528551,0.8251057827926658,0.8405172413793105,0.7633178843231809,1418
2,mount,0.6000000000000001,False,0.8636704119850187,0.81311706629055,0.8376316745368688,0.7623562884205386,1418
2,mount,0.65,False,0.876058506543495,0.8025387870239774,0.8376886271623113,0.7618807678260808,1418
2,mount,0.7,False,0.8847077662129704,0.7792665726375176,0.8286464191976003,0.7583337103327723,1418
2,mount,0.75,False,0.8965231788079471,0.7637517630465445,0.8248286367098249,0.7565047879782802,1418
2,mount,0.8,False,0.907439446366782,0.7397743300423131,0.815073815073815,0.7526748185330152,1418
2,mount,0.8500000000000001,False,0.9215328467153284,0.7122708039492243,0.8035003977724742,0.7484803943659468,1418
2,mount,0.9000000000000001,False,0.9407630522088354,0.6607898448519041,0.7763048881524441,0.7391822465303548,1418
2,mount,0.95,False,0.9593709043250328,0.5162200282087447,0.671251719394773,0.7070189335936977,1418
