epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.7930151767222953,0.6778191437248947,0.7929589569775595,0.6647484869530708,0.6158272754215725,196.47976279258728,5e-05,5e-05,50.7,6.46,nan,nan,nan,nan,0.21187943262411346,0.7264437689969605,0.32807137954701443,0.869023569023569,0.5051869250342533,0.6389404629285803,0.8354632587859425,0.7376586741889986,0.7835205992509363,0.5992810319306408,0.879304995345951,0.7127766599597586
2,0.5993215621019886,0.7686391691976094,0.736619204009277,0.7153487449151702,0.6693122262491195,198.7947096824646,5e-05,5e-05,50.5,6.47,nan,nan,nan,nan,0.3605072463768116,0.6048632218844985,0.4517593643586833,0.8416666666666667,0.6128400861225288,0.7092535961037489,0.895067264573991,0.7038081805359662,0.787998420844848,0.6142369991474851,0.89419795221843,0.7282375236891977
3,0.5679343799099933,0.7800039188792005,0.7235018034539525,0.7181267982934815,0.6051374074418546,198.72371697425842,5e-05,5e-05,50.6,6.48,nan,nan,nan,nan,0.2329162656400385,0.7355623100303952,0.3538011695906433,0.7080745341614907,0.8925425719318849,0.7896787600658066,0.9543147208121827,0.39774330042313116,0.5614733698357391,0.931806869089099,0.5808253180266832,0.7155963302752294
4,0.5334049670790617,0.7955324777113746,0.660843400861181,0.7420379005853756,0.6754046753973757,198.71164417266846,5e-05,5e-05,50.7,6.47,nan,nan,nan,nan,0.19513841998649561,0.878419452887538,0.3193370165745857,0.8344462353212065,0.7093364650616559,0.7668218366483284,0.8344179320318149,0.8138222849083215,0.8239914316315602,0.8398328690807799,0.7483710828420727,0.7914684167350287
5,0.511952955275774,0.8013618105221907,0.5374648330112298,0.7937295366603829,0.7244524096733483,198.8064947128296,5e-05,5e-05,50.7,6.46,nan,nan,nan,nan,0.36271186440677966,0.6504559270516718,0.4657236126224157,0.8327855382087099,0.7935016637306713,0.8126691390197454,0.8481873111782477,0.7919605077574048,0.8191101385849745,0.7913254473764028,0.8094942600062054,0.8003067484662577
6,0.5121195760955538,0.8031253061624375,0.5606470567942966,0.7706121639051493,0.741083331696277,198.86784863471985,5e-05,5e-05,50.7,6.48,nan,nan,nan,nan,0.5271867612293144,0.6778115501519757,0.5930851063829787,0.8500237304224015,0.7011156782149148,0.7684221817011692,0.8263555250514756,0.849083215796897,0.8375652173913044,0.6920953575909661,0.8557244802978592,0.7652608213096559
7,0.502450485973616,0.8081708631331439,0.6068175651990468,0.7660482190693522,0.6776101532360633,198.87880277633667,5e-05,5e-05,50.6,6.47,nan,nan,nan,nan,0.23423423423423423,0.790273556231003,0.36136205698401663,0.8243048403707518,0.7833235466823253,0.8032918506623845,0.8734177215189873,0.6325811001410437,0.7337423312883435,0.8299319727891157,0.7949115730685696,0.8120443740095087
8,0.4861433420908348,0.8108650925835211,0.6484920004523167,0.731620200416708,0.6886342061625873,198.83845829963684,5e-05,5e-05,50.8,6.48,nan,nan,nan,nan,0.33462532299741604,0.7872340425531915,0.46962828649138716,0.8695410292072323,0.6118614210217264,0.7182904411764707,0.8289085545722714,0.7926657263751763,0.8103821196827685,0.6580156178226918,0.8889233633260937,0.7562359772997228
9,0.4737659607865033,0.8177231311844813,0.548389845752039,0.7918444290108145,0.7382686465242811,198.3832049369812,5e-05,5e-05,50.6,6.47,nan,nan,nan,nan,0.4885844748858447,0.6504559270516718,0.5580182529335072,0.8339274481023276,0.7784302211783127,0.8052237294998988,0.8398096748612213,0.7468265162200282,0.7905935050391938,0.7563001938521186,0.8473471920570896,0.7992390986245244
10,0.464476391194289,0.8203193886548447,0.6225017534007156,0.7650560571485266,0.6714331467733936,198.93026614189148,5e-05,5e-05,50.7,6.48,nan,nan,nan,nan,0.23353819139596138,0.8085106382978723,0.3623978201634877,0.810119163899199,0.811704834605598,0.8109112240907312,0.8725182863113897,0.5888575458392101,0.7031578947368421,0.859986033519553,0.7641948495190816,0.8092656481025136
