epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.9104241128415337,0.615606936416185,0.7682326171665438,0.6705030260938585,0.5974722530383457,178.55017375946045,5e-05,5e-05,50.1,6.46,nan,nan,nan,nan,0.20559930008748906,0.7142857142857143,0.31929347826086957,0.8240485383342526,0.5848502642395772,0.6841442472810533,0.819226750261233,0.5528913963328632,0.6602105263157895,0.6319779462439696,0.853552590753956,0.7262407602956705
2,0.6252255594842486,0.7607034388164985,0.6092134912720039,0.7642623276118663,0.6987165813156608,179.15253376960754,5e-05,5e-05,50.7,6.48,nan,nan,nan,nan,0.36213235294117646,0.5987841945288754,0.4513172966781214,0.8322132616487455,0.7271481698962615,0.776141230544239,0.8421052631578947,0.7447108603667136,0.7904191616766467,0.7165313073094053,0.8485882717964629,0.7769886363636364
3,0.5824075278309305,0.777799549328892,0.6522580736804576,0.7520587359857128,0.6468225156587193,179.44801998138428,5e-05,5e-05,50.8,6.5,nan,nan,nan,nan,0.2991913746630728,0.6747720364741642,0.41456582633053224,0.7205634665441739,0.9211195928753181,0.8085910652920961,0.9455882352941176,0.4534555712270804,0.6129647283126788,0.944967074317968,0.6233322991002171,0.75116844269957
4,0.5449946831304545,0.7912706965807779,0.6025881866377497,0.7673380295664253,0.6986475883498502,179.15660762786865,5e-05,5e-05,50.8,6.49,nan,nan,nan,nan,0.26528692380056446,0.8571428571428571,0.4051724137931035,0.8460508701472557,0.7422196124486201,0.7907413199874883,0.7261363636363637,0.9012693935119888,0.8042794210195092,0.8586878154289834,0.7390629847967732,0.7943971985992997
5,0.5228025797334117,0.7997452728519643,0.5550502842380887,0.7870820517908522,0.7094265033904185,179.43393635749817,5e-05,5e-05,50.7,6.49,nan,nan,nan,nan,0.29001203369434414,0.7325227963525835,0.4155172413793103,0.8378828922692227,0.7870424740653749,0.8116673395236172,0.8287878787878787,0.771509167842031,0.7991234477720963,0.8235858101629914,0.7995656220912194,0.8113979848866498
6,0.514868456630918,0.8068972273929657,0.6630096718269799,0.7328107947216986,0.6996267110320937,179.63147497177124,5e-05,5e-05,50.9,6.55,nan,nan,nan,nan,0.37945791726105566,0.8085106382978723,0.5165048543689321,0.8827966347548593,0.5956155803484048,0.7113136979897148,0.7396717600452745,0.9217207334273625,0.8207221350078493,0.665225744476465,0.8594477195159789,0.7499661567618789
7,0.5088463315395726,0.8073381013030273,0.6086242863952759,0.7654529219168569,0.6940372601577921,179.19684982299805,5e-05,5e-05,50.9,6.53,nan,nan,nan,nan,0.44208037825059104,0.5683890577507599,0.497340425531915,0.7840109460516028,0.7850851438637698,0.7845476772616138,0.9353348729792148,0.5712270803949224,0.7092819614711033,0.7367991290146979,0.8399007136208502,0.7849789763665362
8,0.4936399105527558,0.8130694621338297,0.5628859756957917,0.7763667030459371,0.7289296216804799,179.7322063446045,5e-05,5e-05,50.8,6.53,nan,nan,nan,nan,0.4019607843137255,0.7477203647416414,0.5228480340063762,0.8683446272991288,0.7022900763358778,0.7765393355697434,0.8105548037889039,0.844851904090268,0.8273480662983426,0.7241379310344828,0.8665839280173752,0.7889830508474576
9,0.47192462093158855,0.8187518369746253,0.6457200665326257,0.7603928961206469,0.6981643827797706,179.82679271697998,5e-05,5e-05,51.1,6.63,nan,nan,nan,nan,0.453027139874739,0.6595744680851063,0.5371287128712872,0.794459156651049,0.7633587786259542,0.7785985226592134,0.9546012269938651,0.5486600846262342,0.6968204209583521,0.7143962848297214,0.8591374495811356,0.7801098746302296
10,0.4654110943151165,0.8234055060252767,0.5696810391609601,0.7848992955650362,0.7026950349722524,435.3747329711914,5e-05,5e-05,43.5,6.56,nan,nan,nan,nan,0.32936507936507936,0.756838905775076,0.4589861751152074,0.7868195885672674,0.8459581131336856,0.8153178645538578,0.9054197662061636,0.6008462623413258,0.7223399745654938,0.8611976462443752,0.7719515978901644,0.8141361256544503
