epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.6694691873281073,0.7382188694033507,0.44866424242685005,0.8486953070741144,0.7769951442595773,181.70981860160828,5e-05,5e-05,50.8,6.61,nan,nan,nan,nan,0.5654952076677316,0.5379939209726444,0.5514018691588785,0.8048172757475083,0.9483264826776278,0.8706981759367418,0.914543960558751,0.7849083215796897,0.8447817836812145,0.9565045472518782,0.7505429723859758,0.8410987482614743
2,0.47979058202379454,0.8273243852258254,0.44705382465710125,0.8476039289612065,0.775816466745744,193.58941197395325,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.514745308310992,0.5835866261398176,0.5470085470085471,0.8475117370892019,0.8833431199843413,0.8650565459076098,0.9422222222222222,0.7475317348377997,0.8336610302791977,0.8531941031941032,0.8619298789947254,0.8575397437876214
3,0.4617168774016692,0.8342314098167924,0.3940273134562645,0.8630816549260839,0.7982406128499846,193.66188216209412,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.5452127659574468,0.6231003039513677,0.5815602836879432,0.8444924406047516,0.9183793305930711,0.8798874824191281,0.9160125588697017,0.8229901269393513,0.8670133729569094,0.9171597633136095,0.8175612783121315,0.864501312335958
4,0.4311742191991205,0.8470657391985892,0.4594237053423144,0.8374838773687866,0.7656981130253225,194.09061884880066,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.3272946859903382,0.8237082066869301,0.46845289541918766,0.8949072075960294,0.811704834605598,0.8512778405008724,0.876317638791286,0.8794076163610719,0.8778599084829285,0.8691296180338134,0.8613093391250388,0.8652018076983014
5,0.41437095732991597,0.8519153522092682,0.4024606257078371,0.8582200615140391,0.7897965199140676,194.1380968093872,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.42538593481989706,0.7537993920972644,0.5438596491228069,0.8617041375401474,0.8927383049520454,0.8769467410113441,0.9030303030303031,0.840620592383639,0.8707085463842221,0.918834547346514,0.8219050573999379,0.8676711431378971
6,0.39388256948324485,0.8584794748701872,0.41584886210002303,0.8497866851870225,0.7901189545732401,194.23460340499878,5e-05,5e-05,50.9,6.61,nan,nan,nan,nan,0.42443729903536975,0.8024316109422492,0.555205047318612,0.8924595673177904,0.8316696026619691,0.8609929078014185,0.8868327402135231,0.8787023977433004,0.8827488487424725,0.8526283804314798,0.8706174371703382,0.8615290144304575
7,0.3959700272427317,0.858528460860194,0.4051014901748637,0.8631808711181664,0.8120320309042401,194.3232057094574,5e-05,5e-05,51.0,6.62,nan,nan,nan,nan,0.58311345646438,0.6717325227963525,0.6242937853107344,0.8767902687855601,0.8747308670972793,0.8757593572408386,0.9293394777265745,0.8533145275035261,0.8897058823529411,0.8482278097546199,0.8687558175612783,0.8583690987124463
8,0.38104828586947864,0.8628882139708044,0.4217292682356423,0.8427423355491617,0.8069575059118513,190.56418657302856,5e-05,5e-05,50.9,6.7,nan,nan,nan,nan,0.6189189189189189,0.6960486322188449,0.6552217453505007,0.8859103581385375,0.8085731062830299,0.8454768726975032,0.9164785553047404,0.8589562764456982,0.8867855842737532,0.784503631961259,0.9047471300031027,0.8403458213256484
9,0.3824242766783062,0.8625942980307632,0.4226383401084662,0.8562357376723881,0.8007431629386801,193.72444891929626,5e-05,5e-05,50.9,6.71,nan,nan,nan,nan,0.6035353535353535,0.7264437689969605,0.6593103448275862,0.8320028383892141,0.91798786455275,0.8728829331844408,0.9253034547152195,0.6988716502115656,0.7963037364403375,0.9109243697478991,0.84083152342538,0.8744756373023556
10,0.34084723614518264,0.8792985206231018,0.39953809336090224,0.8668518702252208,0.8114233644327271,194.21376991271973,2.5e-05,2.5e-05,50.8,6.73,nan,nan,nan,nan,0.5101626016260162,0.7629179331306991,0.6114494518879415,0.8830144012625765,0.8761009982384028,0.8795441147573198,0.8877769835596855,0.8758815232722144,0.8817891373801916,0.8874639307470343,0.8588271796462923,0.8729107537054557
