class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.5,0.6324503311258278,0.5805471124620061,0.6053882725832013,0.6996047430830039,0.5379939209726444,0.6082474226804123
1,investigation,5109,0.3,0.8441415695757309,0.7516147974163241,0.7951956926899978,0.823828125,0.8256018790369936,0.8247140482940659
2,mount,1418,0.45,0.7769516728624535,0.8843441466854725,0.8271767810026385,0.7829652996845425,0.8751763046544428,0.8265068265068265
3,other,3223,0.0,0.7415605976757056,0.8315234253800806,0.7839695772999853,0.8138417173982698,0.7880856345020167,0.8007566204287516
