class_index,class_name,support,selected_threshold,raw_precision,raw_recall,raw_f1,decoded_precision,decoded_recall,decoded_f1
0,attack,329,0.75,0.6068796068796068,0.7507598784194529,0.671195652173913,0.7107692307692308,0.7021276595744681,0.7064220183486238
1,investigation,5109,0.3,0.8658930949210576,0.8909767077706009,0.878255836388192,0.8517310132318289,0.9197494617341946,0.8844344061735366
2,mount,1418,0.3,0.9144684252597922,0.8067700987306065,0.8572499063319595,0.9147410358565737,0.8095909732016925,0.8589599700710813
3,other,3223,0.0,0.881795195954488,0.8656531182128452,0.8736496007515265,0.9054325955734407,0.8377288240769469,0.8702659145850122
