epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other
1,0.653921196240126,0.7540903301655727,0.43591226656433374,0.8515725766445084,0.7850724504118569,176.75850415229797,5e-05,5e-05,50.9,6.61,nan,nan,nan,nan,0.7168949771689498,0.47720364741641336,0.572992700729927,0.8128187691261476,0.9357995693873556,0.8699845327995632,0.8654676258992806,0.8483779971791255,0.8568376068376068,0.9435857805255023,0.757679180887372,0.8404749612803304
2,0.4574659436059456,0.8400607426276085,0.3883992749635899,0.8601051691636075,0.8038782450822461,187.8131914138794,5e-05,5e-05,50.7,6.62,nan,nan,nan,nan,0.5892351274787535,0.6322188449848024,0.6099706744868035,0.8645632935744517,0.8796241926012919,0.8720287183467545,0.8758029978586723,0.8653032440056417,0.8705214615111742,0.8762392069075792,0.8501396214706795,0.8629921259842519
3,0.4358314137853285,0.8434897619280886,0.38910480275868425,0.8673479511856335,0.8050605044955885,187.60744643211365,5e-05,5e-05,50.8,6.61,nan,nan,nan,nan,0.6037151702786377,0.5927051671732523,0.598159509202454,0.8476928622927181,0.9205323938148365,0.8826123674580089,0.928343949044586,0.8222849083215797,0.8721017202692596,0.9071815718157181,0.830902885510394,0.8673684210526316
4,0.4160663293861437,0.8508376604291172,0.43135080082334637,0.8550451433673976,0.7861525098224023,187.88124537467957,5e-05,5e-05,50.8,6.61,nan,nan,nan,nan,0.4069952305246423,0.7781155015197568,0.5344467640918581,0.8749754661432777,0.8725778038755138,0.8737749901999216,0.9272,0.8173483779971791,0.868815592203898,0.8840579710144928,0.8516909711448961,0.8675726927939318
5,0.4008279574427719,0.8570588811599883,0.3924924021324379,0.8657604921123128,0.8045034009484877,190.06337642669678,5e-05,5e-05,50.8,6.62,nan,nan,nan,nan,0.5355450236966824,0.6869300911854104,0.6018641810918774,0.8528874269005848,0.9134860050890585,0.8821472450619035,0.919457735247209,0.81311706629055,0.8630239520958085,0.9143636983964517,0.8315234253800806,0.8709782255443613
6,0.3885797218895491,0.8580386009601254,0.40274603358499467,0.8553427919436452,0.8017217126565728,188.5705921649933,5e-05,5e-05,50.9,6.61,nan,nan,nan,nan,0.48653846153846153,0.7689969604863222,0.5959952885747939,0.8906185139061852,0.8398903895087101,0.8645109297874484,0.9003663003663004,0.8667136812411848,0.8832195472511678,0.8436018957345972,0.8836487744337573,0.8631610850128808
7,0.38887781707342234,0.8601449985304203,0.41329743877895886,0.8581208453219565,0.8016041904628846,188.00262331962585,5e-05,5e-05,50.9,6.61,nan,nan,nan,nan,0.5926966292134831,0.6413373860182371,0.6160583941605839,0.8625646923519263,0.8807985907222549,0.8715862870424171,0.9340567612687813,0.7891396332863188,0.8555045871559633,0.8521765417170496,0.8746509463233013,0.8632674934925739
8,0.37081168360605277,0.8652885274811404,0.4195596731327001,0.8427423355491617,0.8053348352424424,187.86270833015442,5e-05,5e-05,50.8,6.61,nan,nan,nan,nan,0.5783132530120482,0.729483282674772,0.6451612903225806,0.8917100694444444,0.8042669798394989,0.8457342801276114,0.918106686701728,0.8617771509167842,0.8890505638413968,0.7846979865771813,0.9069190195470059,0.8413932066781807
9,0.35782104793813396,0.8722445380621142,0.4479756581491702,0.8521678737970036,0.787613822777882,187.88245606422424,2.5e-05,2.5e-05,50.9,6.61,nan,nan,nan,nan,0.4819734345351044,0.7720364741641338,0.5934579439252337,0.8554148554148554,0.8858876492464278,0.8703846153846154,0.9318801089918256,0.7235543018335684,0.814608971814212,0.8806962025316456,0.863481228668942,0.8720037599874668
10,0.33820357666639933,0.8784657587929852,0.39161126596930745,0.8704236531401924,0.8139023847794278,187.87175273895264,2.5e-05,2.5e-05,50.8,6.6,nan,nan,nan,nan,0.5349344978165939,0.7446808510638298,0.6226175349428208,0.8673431040962044,0.903503621060873,0.8850541654683156,0.9100691775557264,0.8349788434414669,0.8709084222140494,0.9099399599733156,0.8464163822525598,0.8770294164925253
